ensg,gene,n_reg,coef_beta,se_beta,p_beta,signed_log10p,fdr
ENSG00000131981,LGALS3,10843,0.022768769101677095,0.009546682229193219,0.01709653435937676,1.7670919165750392,0.723354327760602
ENSG00000153786,ZDHHC7,10843,0.02274575199302073,0.009546694198629994,0.017208982167106437,1.7642448154528707,0.723354327760602
ENSG00000136040,PLXNC1,10843,0.022742853063899154,0.009546370456446861,0.017219396408020157,1.7639820759520768,0.723354327760602
ENSG00000164118,CEP44,10843,0.02275080474722301,0.009549711116388384,0.017219430463481764,1.7639812170320497,0.723354327760602
ENSG00000109911,ELP4,10843,0.022743361465487128,0.009547406432514931,0.01722899252644948,1.7637401173863354,0.723354327760602
ENSG00000197635,DPP4,10843,0.022692368320675903,0.009547098124037316,0.017476716823656143,1.7575401506085044,0.723354327760602
ENSG00000147889,CDKN2A,10843,0.022675288054363904,0.009548688448210394,0.0175804332435276,1.7549704265913177,0.723354327760602
ENSG00000102007,PLP2,10843,0.022650954212577568,0.009547512650815704,0.017688116749779208,1.7523184038747552,0.7245785514790032
ENSG00000178537,SLC25A20,10843,0.022613919186198796,0.009546785629509325,0.017865891397330726,1.7479753103160562,0.7266372253924466
ENSG00000122958,VPS26A,10843,0.022504604659153035,0.00954642252195806,0.018421769252215364,1.7346686618929659,0.730093883168819
ENSG00000124207,CSE1L,10844,0.02250735086614695,0.009553173529105055,0.018490233943391138,1.733057593995986,0.730093883168819
ENSG00000063854,HAGH,10843,0.022480630526924426,0.009547124193409409,0.01855530643819042,1.731531868945691,0.730093883168819
ENSG00000104154,SLC30A4,10843,0.022468434808898534,0.009546673694708201,0.018613591768746152,1.730169815217673,0.730093883168819
ENSG00000138378,STAT4,10843,0.022464049724899442,0.009552839762492703,0.018712810586137232,1.7278609783802918,0.730093883168819
ENSG00000100605,ITPK1,10843,0.022434850375245827,0.009547784507721728,0.018804158968556733,1.7257460859843616,0.730093883168819
ENSG00000100461,RBM23,10843,0.02236834498275317,0.009548431293610488,0.019166871684618413,1.7174487645853918,0.730093883168819
ENSG00000228594,FNDC10,10843,0.02230841284676634,0.009547741384238183,0.019482691715266582,1.7103510414856633,0.7330043797470986
ENSG00000105374,NKG7,10843,0.022269072534833845,0.009550405809964692,0.019732546056379478,1.704816874864514,0.7330043797470986
ENSG00000103811,CTSH,10843,0.022257426621275996,0.00954656157955019,0.01974734615735716,1.7044912608809442,0.7330043797470986
ENSG00000102218,RP2,10843,0.022209717327597158,0.009546708718234159,0.020014140895873785,1.6986630471871051,0.7355498005897863
ENSG00000176018,LYSMD3,10843,0.022207759731116446,0.009546918939438962,0.02002780865659983,1.6983665664532663,0.7355498005897863
ENSG00000138050,THUMPD2,10843,0.022109867538796468,0.009546506734876087,0.02057592699390545,1.6866405896870664,0.7423511044145178
ENSG00000170364,SETMAR,10843,0.022088597224901634,0.009546504629853823,0.020697909468728175,1.6840735169606789,0.7426500494873123
ENSG00000104859,CLASRP,10843,0.022084074569732763,0.00954692143074811,0.020729484944841337,1.6834114884701605,0.7426500494873123
ENSG00000054967,RELT,10843,0.02204004085380263,0.00954696890057831,0.02098504149283433,1.6780901677395452,0.7439811929856123
ENSG00000152348,ATG10,10843,0.02201736702150531,0.00954719813352782,0.0211204633991607,1.6752965572797696,0.7439811929856123
ENSG00000167766,ZNF83,10843,0.021978413439355318,0.009546600965733556,0.02134140309443446,1.670777031203071,0.7439811929856123
ENSG00000131584,ACAP3,10843,0.02197035682783276,0.009548048376609284,0.02140875285859198,1.669408631276662,0.7439811929856123
ENSG00000111785,RIC8B,10843,0.02194739178442316,0.009546857043903838,0.02152882022578006,1.6669797687585943,0.7439811929856123
ENSG00000172059,KLF11,10843,0.021918699581449194,0.00954861663836094,0.02172438695104259,1.6630524702319276,0.7439811929856123
ENSG00000181513,ACBD4,10843,0.021900488651399982,0.009547446553667158,0.021817681228108,1.661191407888323,0.7439811929856123
ENSG00000136068,FLNB,10843,0.021864276972049793,0.009549059798132361,0.022059086422711798,1.656412477833765,0.7439811929856123
ENSG00000164830,OXR1,10843,0.021855725905161792,0.009546615054753998,0.02207704629916443,1.65605903156702,0.7439811929856123
ENSG00000134243,SORT1,10844,0.021844792073509416,0.009546456767089113,0.02214143600988109,1.6547942158446922,0.7439811929856123
ENSG00000161513,FDXR,10843,0.02170869317604649,0.009546797228917863,0.02299000774763074,1.6384608823734912,0.7580746963590586
ENSG00000104147,OIP5,10844,0.02172040164086918,0.009556020791080616,0.02304839632192965,1.6373592868802263,0.7580746963590586
ENSG00000126264,HCST,10843,0.021683402065697747,0.009546651663032358,0.023147758030571727,1.635491066075932,0.7580746963590586
ENSG00000126001,CEP250,10843,0.021667449284758226,0.009549573685129854,0.02329129195975875,1.6328064206352626,0.7580746963590586
ENSG00000169020,ATP5ME,10843,0.021663246577023763,0.009548195877031386,0.023298152504324304,1.6326785162696502,0.7580746963590586
