gene,kNN_max_score,nearest_fda_target,FDA_drugs_targeting_nearest_gene,is_fda_target,n_downstream_z3,culture_condition
WIZ,0.2145835906267166,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,442,Stim8hr
CEP72,0.2145798355340957,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,69,Stim8hr
LAMTOR4,0.2145227342844009,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,299,Stim8hr
GNG5,0.2143989205360412,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,227,Stim8hr
SUFU,0.2143898904323578,ACVR1,DIBOTERMIN ALFA; EPTOTERMIN ALFA; MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE,False,72,Stim8hr
LITAF,0.2143540382385254,PNP,FORODESINE HYDROCHLORIDE,False,33,Stim8hr
ARF6,0.2143446654081344,PDE1B,DIPYRIDAMOLE; PENTOXIFYLLINE,False,39,Stim8hr
NARS2,0.2143439352512359,NDUFA8,METFORMIN; METFORMIN HYDROCHLORIDE,False,119,Stim8hr
ZNF7,0.2143329083919525,CCR4,MOGAMULIZUMAB,False,53,Stim8hr
LMNB1,0.2143322974443435,ACVR1,DIBOTERMIN ALFA; EPTOTERMIN ALFA; MOMELOTINIB; MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE; PACRITINIB; PACRITINIB CITRATE,False,50,Stim8hr
ZFC3H1,0.2143164128065109,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,450,Stim8hr
CMTM6,0.2142572104930877,PNP,FORODESINE HYDROCHLORIDE,False,31,Stim8hr
GORASP2,0.2141930758953094,CD3D,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB,False,123,Stim8hr
ZNF444,0.2141423374414444,PRKCA,MIDOSTAURIN,False,52,Stim8hr
SCAP,0.2141273766756057,ITGB2,EFALIZUMAB; LIFITEGRAST,False,91,Stim8hr
FBXL5,0.2140426486730575,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,55,Stim8hr
EXOC7,0.2139307409524917,PNP,FORODESINE HYDROCHLORIDE,False,183,Stim8hr
GRHPR,0.2139261960983276,BRD4,PELABRESIB,False,69,Stim8hr
FOXP4,0.2139071524143219,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,14,Stim8hr
BRMS1,0.213892713189125,HDAC1,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN; VORINOSTAT,False,556,Stim8hr
TIPRL,0.2138519287109375,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,681,Stim8hr
WDR59,0.2138137370347976,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,570,Stim8hr
TTLL12,0.2138106524944305,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,40,Stim8hr
ZDHHC5,0.2137940973043441,CUL4A,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,False,8,Stim8hr
PAXIP1,0.2137603163719177,CD3G,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB,False,631,Stim8hr
HNRNPH3,0.2137264609336853,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,31,Stim8hr
TPCN1,0.2137241512537002,BRD4,PELABRESIB,False,48,Stim8hr
ANKRD9,0.213698074221611,CD2,ALEFACEPT,False,56,Stim8hr
TWF1,0.2136485576629638,GSK3A,LITHIUM CARBONATE; LITHIUM CITRATE,False,160,Stim8hr
PPP4R2,0.2136389464139938,CD2,ALEFACEPT,False,75,Stim8hr
BEX3,0.2136291116476059,CD2,ALEFACEPT,False,61,Stim8hr
STYX,0.213587537407875,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,131,Stim8hr
CNPPD1,0.2135749459266662,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,80,Stim8hr
NT5C,0.2135605961084365,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,32,Stim8hr
ZFYVE21,0.2134721130132675,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,148,Stim8hr
ABHD12,0.213469311594963,AHR,TAPINAROF,False,47,Stim8hr
JPT1,0.213395357131958,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,33,Stim8hr
CRYL1,0.213358849287033,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,10,Stim8hr
TAB1,0.2133315652608871,PARP2,NIRAPARIB; NIRAPARIB TOSYLATE MONOHYDRATE; OLAPARIB; PAMIPARIB; RUCAPARIB; RUCAPARIB CAMSYLATE; TALAZOPARIB; TALAZOPARIB TOSYLATE; VELIPARIB,False,18,Stim8hr
RCAN3,0.213303342461586,AHR,TAPINAROF,False,53,Stim8hr
MAP3K14,0.213197723031044,ITGB2,EFALIZUMAB; LIFITEGRAST,False,36,Stim8hr
ACP1,0.2131795734167099,BRD4,PELABRESIB,False,25,Stim8hr
SETD7,0.2131254374980926,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,94,Stim8hr
EPB41L2,0.2130742520093917,CD2,ALEFACEPT,False,57,Stim8hr
ACOX3,0.2130560874938964,CCR4,MOGAMULIZUMAB,False,20,Stim8hr
LTBP3,0.2130114436149597,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,81,Stim8hr
ACOT8,0.2130095064640045,BRD4,PELABRESIB,False,40,Stim8hr
HK1,0.2129785567522049,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,82,Stim8hr
MLLT10,0.2129657119512558,HDAC1,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN; VORINOSTAT,False,12,Stim8hr
RWDD4,0.212870791554451,PARP2,NIRAPARIB; NIRAPARIB TOSYLATE MONOHYDRATE; OLAPARIB; PAMIPARIB; RUCAPARIB; RUCAPARIB CAMSYLATE; TALAZOPARIB; TALAZOPARIB TOSYLATE; VELIPARIB,False,104,Stim8hr
PSME1,0.2127546370029449,CCR5,MARAVIROC,False,55,Stim8hr
STK38L,0.2127501815557479,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,15,Stim8hr
RWDD3,0.2127323001623153,AHR,TAPINAROF,False,31,Stim8hr
COMMD5,0.2126618027687072,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,195,Stim8hr
ZCRB1,0.2126415371894836,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,196,Stim8hr
PPM1G,0.212599366903305,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,69,Stim8hr
CUX1,0.2125724405050277,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,30,Stim8hr
KLHL22,0.212560161948204,PRKAB2,ACADESINE,False,20,Stim8hr
GADD45GIP1,0.2125317007303238,NDUFAF3,METFORMIN; METFORMIN HYDROCHLORIDE,False,161,Stim8hr
CNIH1,0.2125090211629867,CD2,ALEFACEPT,False,44,Stim8hr
EXT1,0.2124502956867218,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,50,Stim8hr
WDR90,0.2124267071485519,PRKCA,MIDOSTAURIN,False,22,Stim8hr
GRK6,0.2124015092849731,CUL4A,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,False,10,Stim8hr
TTC19,0.2123584598302841,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,30,Stim8hr
NRM,0.2123446464538574,CD2,ALEFACEPT,False,48,Stim8hr
COQ9,0.2123246043920517,ITGB2,EFALIZUMAB; LIFITEGRAST,False,60,Stim8hr
HIRIP3,0.2121324241161346,PRKCA,MIDOSTAURIN,False,186,Stim8hr
DPYD,0.2121204137802124,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,29,Stim8hr
SEC22C,0.2121080309152603,PRKCA,MIDOSTAURIN,False,38,Stim8hr
FLCN,0.2120561450719833,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,50,Stim8hr
APOL1,0.2119220197200775,TOP2B,AMSACRINE; DEXRAZOXANE; DEXRAZOXANE HYDROCHLORIDE; ETOPOSIDE; PAZUFLOXACIN; TENIPOSIDE; VOSAROXIN,False,56,Stim8hr
SENP3,0.2118364721536636,AHR,TAPINAROF,False,48,Stim8hr
TMEM86A,0.2118318080902099,GPD2,METFORMIN; METFORMIN HYDROCHLORIDE,False,140,Stim8hr
TIMM50,0.2118193358182907,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,120,Stim8hr
FBXO3,0.2118171453475952,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,133,Stim8hr
FANCF,0.211765244603157,AHR,TAPINAROF,False,99,Stim8hr
GPR65,0.2117125242948532,CCR4,MOGAMULIZUMAB,False,44,Stim8hr
KLHL17,0.2116924524307251,SLAMF7,ELOTUZUMAB,False,31,Stim8hr
DPH5,0.211651399731636,PARP2,NIRAPARIB; NIRAPARIB TOSYLATE MONOHYDRATE; OLAPARIB; PAMIPARIB; RUCAPARIB; RUCAPARIB CAMSYLATE; TALAZOPARIB; TALAZOPARIB TOSYLATE; VELIPARIB,False,443,Stim8hr
STAG2,0.2116375267505645,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,201,Stim8hr
CCDC43,0.2115992903709411,AHR,TAPINAROF,False,42,Stim8hr
ZNF641,0.2115960866212844,VKORC1,ACENOCOUMAROL; DICUMAROL; PHENINDIONE; PHENPROCOUMON; WARFARIN; WARFARIN SODIUM,False,172,Stim8hr
TAF12,0.2115936279296875,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,10,Stim8hr
MTF2,0.211576372385025,PRKCA,MIDOSTAURIN,False,90,Stim8hr
VAPB,0.2115041315555572,NDUFS2,METFORMIN; METFORMIN HYDROCHLORIDE,False,29,Stim8hr
NAGPA,0.2114871591329574,ITGB2,EFALIZUMAB; LIFITEGRAST,False,29,Stim8hr
POC5,0.2114375531673431,AHR,TAPINAROF,False,36,Stim8hr
KATNAL1,0.211409106850624,AHR,TAPINAROF,False,6,Stim8hr
SOCS4,0.2113647758960724,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,177,Stim8hr
MTPAP,0.2113161385059356,NDUFV1,METFORMIN; METFORMIN HYDROCHLORIDE,False,125,Stim8hr
PPP2R2A,0.2112961560487747,BRD4,PELABRESIB,False,54,Stim8hr
HMGN4,0.2112883329391479,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,False,87,Stim8hr
SKAP1,0.21125428378582,CRBN,LENALIDOMIDE; POMALIDOMIDE; THALIDOMIDE,False,69,Stim8hr
NDUFA11,0.2112322747707367,NDUFS2,METFORMIN; METFORMIN HYDROCHLORIDE,True,46,Stim8hr
N4BP3,0.2112091034650802,PRKCA,MIDOSTAURIN,False,25,Stim8hr
CTSZ,0.2111427336931228,RRM2B,CLOFARABINE; FLUDARABINE PHOSPHATE; GALLIUM NITRATE; GEMCITABINE; GEMCITABINE HYDROCHLORIDE; HYDROXYUREA; MOTEXAFIN GADOLINIUM,False,128,Stim8hr
ATXN2,0.2111354768276214,PRKCA,MIDOSTAURIN,False,43,Stim8hr
PMPCB,0.2111116796731948,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,151,Stim8hr
GPALPP1,0.211072027683258,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,110,Stim8hr
PPP2R1B,0.2110718786716461,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,32,Stim8hr
BRD4,0.2110209316015243,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,True,29,Stim8hr
INSL3,0.2110140174627304,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,46,Stim8hr
RAD54B,0.2110058665275573,CCR4,MOGAMULIZUMAB,False,86,Stim8hr
KIAA0825,0.2110055536031723,AHR,TAPINAROF,False,33,Stim8hr
TRMT6,0.2109643220901489,PARP2,NIRAPARIB; NIRAPARIB TOSYLATE MONOHYDRATE; OLAPARIB; PAMIPARIB; RUCAPARIB; RUCAPARIB CAMSYLATE; TALAZOPARIB; TALAZOPARIB TOSYLATE; VELIPARIB,False,183,Stim8hr
PA2G4,0.2109473049640655,PARP2,NIRAPARIB; NIRAPARIB TOSYLATE MONOHYDRATE; OLAPARIB; PAMIPARIB; RUCAPARIB; RUCAPARIB CAMSYLATE; TALAZOPARIB; TALAZOPARIB TOSYLATE; VELIPARIB,False,74,Stim8hr
GMPR2,0.2108994722366333,KEAP1,DIMETHYL FUMARATE; DIROXIMEL FUMARATE; MONOMETHYL FUMARATE,False,61,Stim8hr
CCDC28B,0.2108984440565109,AHR,TAPINAROF,False,94,Stim8hr
RAB12,0.2108685672283172,CCR4,MOGAMULIZUMAB,False,47,Stim8hr
MKS1,0.2108087092638015,SLAMF7,ELOTUZUMAB,False,53,Stim8hr
UBE2E3,0.2107923328876495,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,21,Stim8hr
OSTF1,0.2107729464769363,ATP1B3,ACETYLDIGITOXIN; DESLANOSIDE; DIGITOXIN; DIGOXIN; LANATOSIDE C,False,113,Stim8hr
METTL13,0.2107264697551727,CCR4,MOGAMULIZUMAB,False,23,Stim8hr
PGM2,0.2107215523719787,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,12,Stim8hr
GINM1,0.2107205092906952,CD2,ALEFACEPT,False,206,Stim8hr
GIPC1,0.2107024937868118,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,35,Stim8hr
MFSD4B,0.2106633633375167,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,76,Stim8hr
DUSP23,0.2105740904808044,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,47,Stim8hr
CCR5,0.2104372829198837,AHR,TAPINAROF,True,60,Stim8hr
PIGN,0.2104193866252899,SLAMF7,ELOTUZUMAB,False,128,Stim8hr
NEK1,0.2104090005159378,CD79B,POLATUZUMAB VEDOTIN,False,41,Stim8hr
FBXO46,0.210381343960762,PRKCA,MIDOSTAURIN,False,104,Stim8hr
ZNF675,0.2103079855442047,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,25,Stim8hr
UBB,0.2103018164634704,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,31,Stim8hr
MIOS,0.2102969884872436,CD3E,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB; TEPLIZUMAB,False,344,Stim8hr
KCTD20,0.2102913111448288,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,30,Stim8hr
ACAT2,0.2102451622486114,CD2,ALEFACEPT,False,45,Stim8hr
AP3B1,0.2102153152227401,ITK,PAZOPANIB; PAZOPANIB HYDROCHLORIDE; RITLECITINIB; RITLECITINIB TOSYLATE,False,33,Stim8hr
ZNF251,0.2099128365516662,CD2,ALEFACEPT,False,14,Stim8hr
MLX,0.2098784446716308,SLAMF7,ELOTUZUMAB,False,115,Stim8hr
CXXC5,0.2098714560270309,PRKCA,MIDOSTAURIN,False,21,Stim8hr
CTBS,0.2098707556724548,CD2,ALEFACEPT,False,25,Stim8hr
MYNN,0.209855780005455,CD3D,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB,False,52,Stim8hr
ADO,0.2098540216684341,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,114,Stim8hr
NKRF,0.2098455727100372,HDAC8,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN,False,44,Stim8hr
CAND1,0.2098430544137954,HDAC1,BELINOSTAT; ENTINOSTAT; GIVINOSTAT; GIVINOSTAT HYDROCHLORIDE; PANOBINOSTAT; PANOBINOSTAT LACTATE; ROMIDEPSIN; VORINOSTAT,False,670,Stim8hr
MTG1,0.2097452282905578,NDUFAF3,METFORMIN; METFORMIN HYDROCHLORIDE,False,67,Stim8hr
NUDT5,0.2097162455320358,EZH2,TAZEMETOSTAT; TAZEMETOSTAT HYDROBROMIDE,False,173,Stim8hr
STARD5,0.2096336930990219,LCK,DASATINIB ANHYDROUS; PAZOPANIB; PAZOPANIB HYDROCHLORIDE,False,11,Stim8hr
PAIP1,0.2095780223608017,ITGB2,EFALIZUMAB; LIFITEGRAST,False,118,Stim8hr
NIPAL4,0.2095316350460052,TUBB4B,BELANTAMAB MAFODOTIN; BRENTUXIMAB VEDOTIN; CABAZITAXEL; COLCHICINE; DOCETAXEL; DOCETAXEL ANHYDROUS; ENFORTUMAB VEDOTIN; ERIBULIN; ERIBULIN MESYLATE; GLEMBATUMUMAB VEDOTIN; IXABEPILONE; MIRVETUXIMAB SORAVTANSINE; PACLITAXEL; PACLITAXEL POLIGLUMEX; POLATUZUMAB VEDOTIN; TISOTUMAB VEDOTIN; TRASTUZUMAB EMTANSINE; VINBLASTINE; VINBLASTINE SULFATE; VINCRISTINE; VINCRISTINE SULFATE; VINFLUNINE; VINFLUNINE DITARTRATE; VINORELBINE; VINORELBINE TARTRATE,False,125,Stim8hr
IFFO2,0.209531158208847,CCR4,MOGAMULIZUMAB,False,128,Stim8hr
LIMD1,0.2093849182128906,BRD4,PELABRESIB,False,27,Stim8hr
BTAF1,0.2093838006258011,IMPDH2,MIZORIBINE; MYCOPHENOLATE MOFETIL; MYCOPHENOLATE MOFETIL HYDROCHLORIDE; MYCOPHENOLATE SODIUM; MYCOPHENOLIC ACID; THIOGUANINE,False,845,Stim8hr
TBC1D25,0.2093633711338043,CD3G,BLINATUMOMAB; CATUMAXOMAB; ELRANATAMAB; EPCORITAMAB; GLOFITAMAB; MOSUNETUZUMAB; MUROMONAB-CD3; ODRONEXTAMAB; TALQUETAMAB; TARLATAMAB; TECLISTAMAB,False,16,Stim8hr
INF2,0.2093468457460403,PRKCA,MIDOSTAURIN,False,33,Stim8hr
SLC35A3,0.2093261629343032,CD2,ALEFACEPT,False,37,Stim8hr
