gene,polarization_score
CCNB1IP1,-11.127139952267301
TBX22,-11.125764535804134
KDELR2,-11.118568458545944
TLX3,11.105767692710595
SSR3,-11.101694387484244
ACTMAP,-11.10058110940848
TMEM150A,-11.1001415451324
UBE3C,-11.097309524884485
CLDN7,11.086624965187063
LETM1,11.083317259440733
ITGB2,-11.082483877603497
PGP,11.076504625553738
METTL2B,11.073867528440626
MRPS18B,-11.073008057766552
MT3,-11.064892265911185
ZNHIT3,-11.064815933190193
CUL4A,11.059931998692225
PYROXD1,11.05594394734722
NFE2L1,-11.050599166502218
SERPINH1,11.04743785914419
HACD2,11.01857155490706
DHX40,-11.011493232295132
ALG9,11.009715990178096
UBE2G2,-11.002957690988673
LTB4R,-10.99643448319171
AIRIM,10.99346730366414
SRSF11,-10.991861518244331
NEB,-10.985886427117991
EIF3H,-10.982133278440337
ECI2,10.979363681503736
CBX5,-10.97203704604143
NEUROD2,-10.968914793131614
CDKN1A,10.964881466434509
NSUN2,-10.957750853505392
UBR5,-10.956415672941372
SUPV3L1,10.953586772070073
PLGRKT,10.953107809561061
LSR,10.95112740104389
SDC4,-10.947888905387122
NRAS,-10.942108697931033
SEPTIN7,10.940174394244787
UBXN11,-10.922700539614084
CPOX,10.917327616347015
KNL1,-10.9144150967712
TRIP6,-10.904857831205788
MYH9,-10.886084817972595
THOC7,10.88271900510933
CEP350,10.856820004293624
ACSL6,-10.85392596148964
TENT5C,-10.84629160362755
YPEL5,10.839424649239213
RSRC1,10.837267312967095
BSG,-10.814055730868406
ARNT,-10.79911274284505
DCAKD,-10.788156835941146
RAP1A,10.783586711252612
LSM14A,-10.775192617787095
UBE2B,-10.772869880725239
HIP1R,10.772149891648676
FLI1,10.762722634938639
MTX2,-10.750560984690672
FBXO3,10.746147220116463
DMAC2,10.729146968055174
KMT5A,-10.720451939875925
YME1L1,10.713438465412915
NUFIP2,10.712027700201062
VPS26A,10.706051558856652
LRIG1,10.703812586180371
SKIC8,-10.698628205364837
SMARCD1,-10.68194227864196
MALSU1,-10.679192040371515
GIT2,-10.663289679026573
ATF3,-10.66162063329895
TMEM245,10.652035770329356
STK11,-10.648201384397861
RNF145,-10.625698106046165
NSD1,-10.617500084078197
SPON1,10.609364644558298
ASB13,-10.60570194489494
ZNF473,-10.598927090322317
ALG8,10.596670565856426
ITM2B,-10.593301048070602
OAF,10.5855044507254
APEX1,10.582344988594231
CAMSAP1,-10.579374560503755
SNX1,-10.568144864147799
HOXD13,-10.567352294306112
ALDOA,10.561301323365349
GNPDA2,10.548889008515408
MCCC2,10.539142655168382
NCBP3,-10.534249877732764
GGACT,-10.515811956294876
KDM4A,-10.51098731598074
ELOVL7,-10.502297261919841
WASL,-10.49136285138375
MUC4,10.487393517940411
PTP4A2,-10.485197664140918
MICOS10,10.484544656395702
CBLL1,10.478633407718025
EXOSC1,10.470373465109095
S100PBP,10.455892677519264
DVL1,10.453031359955354
PHF20L1,10.441696953130323
PCBP1,10.43622527206636
TSPYL1,-10.433281426899619
PDAP1,10.432116180991681
ATP5MF-PTCD1,10.430094956821906
RBM33,10.42700365279197
ARID5A,-10.42638226373898
DEK,10.419642749927034
SETD7,-10.416275394923753
PGLS,-10.415598663916546
UBR1,-10.413409501741489
ARHGAP11A,10.40952411568429
SBNO1,10.409176006796297
EGR3,-10.408944723837267
ZNF696,-10.390415754765991
SREK1IP1,10.382035986443043
DDX42,10.381953969954607
PPM1D,-10.380199969487942
NONO,-10.36503438851539
SSR1,10.364564482271954
IGHMBP2,10.359602120905551
ARSK,-10.350714164718067
BKGD,-10.31561830376068
PTPN11,-10.314303689319596
GCSH,10.297126790448122
DHPS,-10.294726842380381
CARS2,-10.272557650933788
GNAZ,-10.254321812108147
SMAD3,-10.250466314824468
SERF2,10.233873935662745
ING2,10.227235091402779
SCO1,-10.224295855009276
BCOR,-10.218413772376369
GTF2A2,-10.216208878325752
ETV2,10.207074180982708
RAB24,-10.204128703003613
HSD17B10,10.20397122813647
UBE2E2,-10.199662728403714
DMRTC2,-10.195861468489
QRSL1,10.18010930670309
NDUFS1,10.169115779702366
ATPAF2,10.162311706548715
IRF2,10.146867595716897
RNF216,10.134931477003757
EML3,10.127030659213888
ELP2,-10.126901278688797
CMIP,10.111067687415666
CEP83,-10.10733090187046
C2orf15,10.07411799496635
UBE2D1,-10.065818890872842
CSNK2A2,-10.06373217677537
RBPJL,10.063163237282597
RSF1,-10.046973994689505
NFIX,10.04696967586593
NKAPD1,10.042922839314743
RPRD2,-10.041410839386437
PIGX,-10.038416620969967
UVSSA,10.036953106788623
MAD2L1BP,10.030850305485071
MLLT6,10.02453402379043
BCL11B,-10.024523741968501
COMMD10,10.015968647206941
HSD11B2,-10.006885860154505
TSC1,-10.00657193554577
ZNF526,10.003047658429505
DCP1A,9.979692055286309
PEX1,9.976847095103759
NCAM1,9.972197418650987
MCAT,-9.970590452147452
GRIN3A,-9.961918368262626
MRPS6,-9.955020223603764
TUT4,-9.945884677944434
SLC10A7,9.929093330031325
AZI2,-9.928964771960004
SLC4A7,9.92560876431821
FANCM,-9.921635845578846
CKAP4,-9.917041218173027
AP1M1,9.915616135186148
CHRNB1,9.904831199596451
NAA30,9.903499673561745
NUDT5,-9.886876959353756
GRAP2,9.877459706028398
MRPS24,-9.87384368520244
RTKN2,-9.871689381061541
MRPL52,9.867262112474926
ZNF554,9.866810106200013
MEX3D,-9.861444342109674
TRMT61A,9.859876516215
EEF1G,9.851256136136369
E2F6,9.839607127452894
SSR4,-9.835779196845413
ITPA,-9.826927901570185
TRUB2,9.824147487243632
ZNF883,-9.8051360251347
PPP2R5C,9.80200500518642
FDX1,9.796023686048729
FBXO2,9.78788057175765
SLC25A3,9.78272885262022
MYL5,-9.773182902253541
CDK10,-9.770695793620154
STK32C,-9.767042185520534
CD2BP2,9.752125117460533
NDUFB2,9.742709165528774
MTCH1,9.740895075269858
MTRES1,-9.740380087574286
FGD3,-9.739684666578041
ZNF581,9.729586417923185
L3MBTL3,-9.729164898399496
CA10,-9.709097203586143
ERCC6L,9.705496514447521
SNRPB,-9.702959547244221
ITPK1,9.700011641134811
LRRC56,9.698180629721255
THG1L,9.696199432725072
EPAS1,-9.693305376115516
BHLHE40,9.689464476858818
FOXS1,9.686576270026563
DSCC1,-9.684128472458877
CITED2,-9.674892277942137
MAEA,9.661838909282281
IL6ST,-9.659517696777632
SIAH2,-9.654806819476935
EIF1AX,9.64979129161204
KCTD3,9.64968882427224
CD38,-9.648896490329856
COMMD8,-9.647010535189093
MAPDA,9.641216307088929
SAMD1,-9.637453224140554
NCOA1,-9.635370050921303
PCSK7,-9.633545844736812
TCEA1,-9.621491817643523
RHOC,9.617373303940758
HEY1,9.613873429397444
MAP4K1,-9.604121707051547
GPALPP1,9.595370164510223
GUCA1B,-9.590297706878484
RAD51D,9.578770477166335
RABGEF1,-9.576295781889543
KIF3B,9.56793726956623
SAXO4,9.561173993270815
ATG101,-9.56109781515585
PHGR1,9.547082910522272
NUDT12,-9.546646088827497
MED14,-9.543240103752868
MANEA,9.527819701395526
RAP2A,9.52207923682391
PARK7,-9.519593161166117
NDUFS7,9.499657384103363
NPIPB3,9.48193125118648
MIER1,9.476892173147204
MIF4GD,9.475496854612729
LCP1,-9.467705071270831
MICALL1,-9.465967187842306
MYNN,9.456393435576212
KRI1,-9.449952322399408
ASXL1,-9.44838838517886
ATP2A3,9.433062013032536
AMIGO1,9.429698881408555
EAPP,9.415295569615546
KCNA2,9.400995395192616
HYKK,-9.391971974938324
HECTD3,9.389205925599217
SHQ1,9.383708000628033
SRSF6,9.383631224467369
NSUN6,9.378992000464573
MVD,-9.378266304701452
LPCAT3,9.376220048965335
TP53BP1,-9.370910570422918
FAM209B,-9.360139473738906
BRD9,-9.357132126616435
R3HCC1L,-9.354574882042728
INIP,9.332954457871546
CTDSP2,-9.330226799576229
CALM1,9.316161189311392
YJU2B,-9.310354070312007
C15orf61,-9.307687809344472
TRAF2,9.297885324438475
RPLP2,9.295462367994155
H4C1,-9.285019624325578
GPR108,9.281067481492194
MLF1,-9.27260094461521
PRPSAP1,9.269260275177958
PIGF,-9.248366614855012
NDUFS3,9.236378951063713
CLIP2,-9.219392666840113
EXOC6,-9.215958237167996
ZNF101,9.211466350503702
ING5,-9.205313191501032
RFX5,9.202760912757672
MRPL34,-9.201711404698974
CHMP1A,9.189202965410978
FAM161A,9.186065975246375
ZNF414,-9.181922945486075
ROBO3,9.18062291551098
PGM1,9.14901061298414
EIF4B,9.14740684809528
FPGS,9.145428588366983
RWDD4,9.14461810358868
HOXB2,-9.132791096827663
MYH14,9.124434284848281
GLUL,9.093654601480196
NFATC4,-9.091651769610444
HARS2,9.090506634115508
NR4A3,-9.085448363874434
MECR,9.08387450462522
GFER,9.082801729546757
MSANTD4,-9.061351606891257
TTC7B,-9.058055618007044
WRAP53,9.047519075127157
C1RL,9.041079936321136
ZNF787,9.038803949114962
GOLT1B,-9.03764790092889
TRUB1,9.03480242438351
FBXL15,-9.006801007446516
NUDT1,9.005697112911118
ATP5PO,-9.004170346130712
GGNBP2,9.001869528162874
CEACAM1,8.992216087235265
PPOX,8.974158612296407
MON2,8.959343151444823
ACADS,8.946285114478844
UBASH3B,8.936400019856178
VPS35L,8.930916500560588
LRR1,-8.92846815567481
PLIN4,8.924739116223998
ARMC7,-8.923230270934143
KCNA6,8.918706404230276
HK1,8.912648897659384
ALS2,-8.905566889917562
APEX2,-8.899495120732679
FAM78B,-8.895178641697388
CCL5,-8.894676599377187
PRR5L,8.87281942122238
LMF2,-8.86649636884976
RBL1,8.866465642454955
ANKAR,8.858220588483837
POLE3,8.857916148764462
MRC2,-8.85105011568575
BAG1,8.848288435923264
C11orf98,8.842281806901017
IRS1,8.833957949607235
TRIR,8.826112085196387
TWNK,8.821199405451988
UBTD2,-8.816189612263715
PPP1R11,-8.8095873531762
NSG1,-8.799759908844736
KTI12,8.797957266276068
POLE4,-8.786980476154438
GGA3,8.779738410488871
MSI2,8.770624537548569
LEPR,8.765956364290266
TXLNB,-8.760168112309305
GPAT2,-8.75835694550833
RMND5A,-8.754366929769315
DNMT3A,-8.742076414734441
FZR1,-8.738019635556528
SBDS,-8.732369080420032
RING1,8.729249370379515
RAB11FIP3,-8.72016198025197
GDPD5,-8.719645729103464
UQCRC2,-8.715060894032923
HDAC7,8.711086380072267
ACTR5,8.708090176848208
TADA3,-8.699812756532738
SLC9A1,-8.684389637685362
AK9,-8.6801538929031
TMEM168,-8.673139589410065
BCL6,-8.661335894154643
ORAI1,8.660768881529831
RFXANK,8.652784452729435
CCDC12,-8.652339777626066
MOSPD1,-8.644047688971664
MEN1,-8.642244181249552
CD28,8.63618794837519
TOR4A,-8.636034549265814
CCR10,8.63344951555051
SREBF1,8.626322354149162
DZANK1,-8.619171597384796
TLR5,-8.613361406519704
ZNF549,8.609882556929454
HIRIP3,8.609318104952397
PHOSPHO2,8.605955352034407
NOA1,8.597254911940402
PRMT6,-8.594523289562838
SH3GL1,-8.593085171531852
PIBF1,8.586516981246426
PRKRA,-8.583239075903046
MIB2,-8.580474850264496
LRP5,8.572169298036588
TNK1,8.56934842653421
AKR7A2,8.566215809019413
ZNF281,-8.554435661278106
ZNF304,-8.544663022997549
RBFA,-8.535064674819058
MEST,-8.516176117987495
MRPS12,-8.497155062785202
STK40,8.476935713622332
COX4I1,-8.47564290370324
VPS9D1,-8.472718125081203
PCM1,8.464753929937674
SCRN3,8.463557276754093
CPTP,8.4499244388088
METTL1,8.448449594260518
TXLNG,-8.447447806908693
NIPSNAP3A,8.420923471843574
KEAP1,8.419605694267554
PTGER3,-8.418212913548084
COQ10B,8.399376846844653
DENR,8.391056967825866
IFT140,8.389450972726927
SOS2,8.374136759463676
RNF8,-8.371312104548872
MED15,8.369378755509073
STOML1,-8.356384254314705
PLEK2,8.354499455801042
OPA1,8.354328495226513
MATN2,8.352641213486587
SEH1L,-8.341402312952086
VBP1,-8.33663839613204
TAF3,8.329895873068425
MAPRE3,-8.326872469469487
C18orf32,-8.310680104963149
ATP5PD,8.310467843384053
ARL6IP1,8.291981481095112
PFDN5,8.281954352410228
MTOR,8.281135754397468
STRAP,-8.277736378345109
SEL1L,8.275704275823024
COPS8,8.267597128766521
B3GAT1,8.260532448943561
OSR1,-8.259060026393318
PTBP1,-8.256276571751407
LOXL4,-8.250014712772188
ZNF853,-8.249484332628642
ZBTB32,-8.24719558832286
PRF1,-8.243818554738226
GAREM1,8.243132163975233
CD53,8.240514701119428
HNRNPM,-8.230702491737055
SUPT4H1,8.227637447621671
NASP,-8.22417507881629
WAC,8.211116014558533
HTRA2,-8.204803718215876
HOMER1,-8.202818828584608
CNP,-8.194969954829707
NMI,8.192622147844572
WIPI2,8.192534833000568
ARHGEF5,-8.179938977520203
WDR44,-8.174896637487155
FOXN2,-8.172020924817254
PRKX,8.16643882054385
RNF14,-8.15176329666946
MBIP,8.14972695651878
BCLAF1,-8.144644402437146
TPRG1L,8.142999660883195
DNAJC3,8.14018805050781
SMARCA4,-8.134592788314569
USF1,-8.12933485575489
PMAIP1,-8.120620184815705
PTGR2,-8.11716298613831
CIB1,-8.105571010598792
TTC4,-8.102511023546569
ZCRB1,-8.099675310929895
ZNRF1,8.099551333925737
PAQR8,-8.098576492181314
ZNF618,8.09390605263288
MARS1,8.083502284717829
PNPO,8.083341011879615
CLASRP,8.081277106049054
COQ4,-8.073946476817191
RIPOR1,-8.068533328668243
MTHFD1,8.056062460954784
OGA,-8.055918529133352
KLF4,-8.04815130189583
MRPS15,-8.047579489351035
NFASC,8.047305340241813
AKIRIN2,-8.046757297653098
GDAP2,8.039962209638766
GNG2,8.027947076106082
MARF1,-8.02006139058788
SPOP,8.014941261234455
TRIM21,8.008749574308089
PABIR3,-7.9968987872964075
SCRT2,7.994580765557382
DPY19L3,-7.987850542282382
ZKSCAN2,-7.981886958339172
UCHL5,7.981881022567218
BEND3,7.979445237387086
ADPRM,-7.969554838885625
HELT,7.96789280437212
RIC8A,-7.950870374257576
ARPC2,7.940365270262258
FAM89B,7.932937140950709
UQCRB,-7.931562516462811
CHRAC1,-7.922730357292445
RYR2,-7.9003572168239655
HHAT,7.896802348575526
CHTF18,7.8924404335235705
SIN3A,7.887387762523315
EMG1,-7.879677803052241
JTB,7.872149544809033
YES1,-7.863625600137974
PEX6,7.856361212769902
PKN3,7.843602459773778
ZNF518A,7.833412064630403
GRSF1,7.828444936507027
PARD6A,-7.824125126608164
KDM8,7.823886971552807
HAPSTR1,7.822788121377713
DNAH3,-7.822286936308474
GADD45GIP1,7.81672677411046
ID2,-7.796958853330156
ZNF726,7.788234019222789
NABP1,7.787343656094314
PAX9,7.773448016624318
PYGM,-7.762205013355055
XBP1,7.759038081119996
COX5A,-7.757782063847342
GOLGA8N,7.750105146724861
SKA2,7.7284547572885565
CNBP,-7.718259869786404
VPS13A,-7.715523763411167
RPL29,7.676846522762205
ELP3,7.670188131614029
ZBED5,7.670102986148284
ANKK1,7.65247919154234
L2HGDH,7.647303525669329
UBA5,7.6434602059670835
LSS,-7.638242516072889
DEF6,7.637439927243854
NUP133,7.630943731498319
NPHP4,7.629650665825565
ZNF608,-7.627285199580486
SLC66A1,-7.627158239159621
SCAMP4,-7.6247725462650555
PGS1,7.614008408076543
PKNOX2,-7.609830129277574
LMBRD2,-7.60911310142447
DSEL,7.582663495650598
PRKCQ,-7.578179740244652
MORC2,-7.573230585840683
GRAP,-7.5665109320803285
SRRD,-7.564737793783704
ING3,-7.563181008773283
PDSS1,-7.562582257647339
NNAT,-7.553384016809345
PIGW,-7.5417729482860425
MRPL42,7.535973028518761
SMARCA5,7.535203458589042
CALR,7.533188670449977
IQGAP3,-7.5321323738276496
USB1,7.531078209297675
ELP6,7.513043117771331
CCNE1,7.507914416151856
DPH5,-7.504537941311847
MYEF2,7.501697223454061
JOSD2,7.5013524416169455
NPIPA7,-7.474860977011612
YIPF3,7.462059810753939
DHX30,7.455773245749009
ARID3B,-7.45575982052458
ZNF254,7.4554216052654185
TADA2A,-7.446387468018874
MED19,7.443182266455257
CCDC102B,-7.433906520908416
ZNF589,7.4329308314147875
KIAA0319L,-7.424757773298883
BPGM,-7.4206175375529195
B4GALT1,-7.4202785333071155
ORMDL2,7.4198338565462745
MROH6,-7.419596832900736
LRRC8B,-7.418877223182921
PTPMT1,7.41810284572767
TMPRSS13,-7.416106950381695
ZNF703,7.412735914998445
GPRIN3,-7.403486112380279
ZSCAN32,-7.397646500284307
CCDC6,7.395308547251958
SUMO3,7.394766329607207
ATP5MC1,-7.3850426506285105
PKNOX1,-7.382788537804647
ZNF219,-7.380153161018357
FANCI,7.377490143594655
FAM3C,7.376353047639011
PRUNE1,-7.3612770457167525
DNAJC2,-7.341036248413144
MAN2A2,7.329838373326977
GLTP,7.326603211346414
CCDC93,7.311741299975785
BRD10,7.310455046396959
RHOB,-7.308071303694701
PRAM1,-7.300087798518484
RPS6KA1,-7.295565646555704
RBM12,-7.29326220913364
TAF11,-7.2900425259793895
TMEM94,7.288138428864214
IFT25,-7.270923235946796
YBX1,7.27026724622324
IWS1,-7.252060045851999
NSMCE2,-7.24794283724711
TNFAIP3,7.247803607631
CTU2,-7.237069000429198
CASP9,7.230734876721604
EME2,-7.2228441317779914
GOLGA8A,-7.2167590990559916
PLEKHA5,-7.199351112317938
CASK,7.188764168232189
BORCS8,7.187864516000101
DAXX,-7.1837834465078165
NPC1,-7.182616174614465
FKBP5,7.17755433708329
BRPF1,-7.168294304194732
AVPR2,7.15875472624351
TRAK1,7.139493398335082
CWC27,7.1337481088523
EBF3,-7.121753333150824
PLA2G12A,-7.11970693754947
IRX1,7.11655562097728
DRAM1,7.1066898711665605
LIN7B,7.10094425084988
DESI1,-7.092030929763321
COQ3,-7.090685374909821
PGAP2,7.089175074128344
ARFGEF1,7.082853234803673
BLOC1S4,7.0523305287749265
SET,7.044110438448813
SS18,-7.01562665858655
MMAB,-7.013539743438933
DEPDC5,-7.0123798891467395
ATAD5,-7.0105598689838216
TMEM254,7.006068812297174
PPARA,7.00098322458646
MRPS9,6.9781788050655695
MKRN3,6.974922547351212
ELL,6.971888985928122
WDR7,-6.965817126267036
RAC2,-6.962238036872712
NUP35,6.9590446290185595
COX18,6.958798704588179
STARD4,-6.950169855022976
ZNF200,-6.944816759575061
DMD,-6.932097089528333
HSP90B1,6.929117836895885
ADAT2,-6.9260319771891705
BAP1,6.92473744648561
RAVER1,-6.9191722139311915
MEIS3,6.918494572742308
AGK,-6.9111753813529715
METAP2,-6.902012585847645
ZC3H4,6.901598220201406
NFATC2IP,-6.897159643304258
ANKZF1,6.890611900722026
G3BP1,6.889311421036387
ZBTB47,6.871738454042943
RBM41,-6.870041220180021
SLC44A2,6.866484519481738
QTMAN,6.866480987767295
SERBP1,-6.865418487220731
NPC2,6.8571589157644395
MRPS10,6.853281175850134
CKS1B,6.852602715623174
SLC30A1,6.826673971485631
CANX,6.822251054065965
SEC14L2,6.822172117589512
AP2A1,6.821003057820964
LTB4R2,6.811710314057003
NIPBL,-6.8021800076996515
BAMBI,-6.798342320921066
HSBP1L1,6.792217569446713
INO80D,-6.7820341488289335
RCC1L,-6.779905455187488
NDUFB11,-6.772348601481222
HEMK2,-6.77052941595773
RPL36AL,-6.759757507804093
RPS6KB1,-6.75222897857609
HDHD2,-6.737973612122803
DTWD1,-6.737225971341809
ZNF177,6.73037035662205
PRORP,-6.730279397938459
ENO1,-6.729301719001687
POGZ,-6.722298152013929
MUC3A,-6.713812735200054
RLF,-6.712892813068284
NUDCD2,-6.710163768562879
FAM161B,6.698705512690678
ATP2A2,-6.6942967115011855
DEF8,-6.692484127160394
GALK2,-6.68554271827936
EXTL2,6.683874042044696
CENATAC,6.681336788557122
RPRD1B,-6.679616367145396
ANXA6,6.678325628258258
PPP4R2,-6.666217598284804
TDRD3,6.659162010890312
HYLS1,-6.6569138499749405
MRTFB,6.654506436448865
DBP,-6.647668466416885
NEIL2,6.6391113062506415
CARM1,6.634681946197412
H3-5,-6.6327126482119825
CDCA2,6.630483886799011
GATAD1,6.61138250666135
HSPH1,-6.610076842105341
ADM5,-6.600230807592775
HGSNAT,6.597789214851826
PCYT2,6.595493893129472
FUBP1,-6.572047168044137
SEC62,6.569346080101436
CYTH4,-6.547157227750319
SNUPN,-6.546544769863221
ZBTB34,6.53935237155884
MRPL47,-6.5317391107966625
NCOR1,-6.5277396139002795
GIPC3,-6.5274435630188
SLC5A6,6.521582809218269
AKTIP,6.520945217064792
RABIF,6.52004481735718
ZNF12,-6.501133122274428
ATP13A3,-6.492897180148789
TMEM9,6.486508295893452
MRPL19,6.467081482632469
ZFP64,-6.463812326690072
SKIC3,-6.456487282791355
DNAJC30,6.452714749838523
UBA2,6.445828622656307
ATG3,-6.42287356767311
DLX4,6.4139107447575885
FERMT2,-6.407011033964633
CYB5RL,6.406672296369283
PPP1R18,-6.406488369296044
CYC1,-6.40514115204595
PLEKHJ1,-6.388710256694537
FBXO21,6.387409018073939
USP28,-6.384465054089903
BRD1,-6.379919109719574
GNAS,6.376613008804165
GPRASP2,6.36865913655564
TRAPPC13,-6.363983397727095
GUCA2A,-6.360464356400993
DMWD,6.354693689642139
GNS,6.352552435319584
SMAD7,-6.348499827441777
ODC1,-6.344957540591551
MOB1B,6.3350002802616725
KCNH4,-6.333798933260106
LENG8,6.329199243261781
RPS6KA3,6.32829426348348
SLAMF6,-6.32683073957611
TAX1BP1,6.324700550709146
ABCA3,6.322697865732218
GPR15,6.316186469261453
TMEM44,-6.30126904814789
PHOSPHO1,6.301121389389191
TNNC1,-6.279577235029855
CRLS1,6.279457659262599
MRPL57,-6.278858751940421
TPR,-6.268373573637354
SNU13,6.254444142706489
ZNF71,6.243926426468639
DCAF11,6.231533394117712
ATG9A,6.224418157140095
GLI1,6.21580071671426
SLC35E3,-6.211960218334159
DCAF10,6.20499318554005
ZMYND19,-6.201821097564432
TEAD4,-6.200540999440731
ZNF600,-6.192971695837035
TRIP12,-6.19215525226902
PTRH2,-6.184975965239851
GBX2,-6.181304117605309
NDFIP2,-6.178499127820607
LDLR,-6.177938904165524
ERGIC1,-6.165083418641653
SERINC5,6.164276426548396
CENPQ,6.161446359290335
HLA-DOA,6.161304850233456
SLK,-6.150845751719185
DPH6,-6.13528547612814
TTC7A,-6.132673024787185
BPTF,6.121891582439449
HNRNPD,6.115097037450004
JUNB,-6.1119032567273655
REEP5,6.10234781372365
PRPF38B,6.0923949392747385
PFDN6,6.089765722051874
GIPC1,-6.0892035104226006
ZNF18,6.08817544973613
AMMECR1L,6.08792233062399
RPS25,6.061992791168824
PHF10,-6.032613833595265
FKBP8,-6.027441295559043
THUMPD1,6.022906158900015
PRCC,-6.017876343108434
ADCY4,-6.016432700373797
MON1A,-6.003742556781827
SRSF5,-5.998902680395372
EIF4A1,-5.990418098433178
NCAPH2,5.989477477959151
H3C11,-5.989301631908123
MIER3,5.986585230452506
INTS15,5.984312404911882
VPS37C,5.977121035743463
AGGF1,5.97251744016662
TMEM45A,5.970722582930215
IKBIP,5.970721862311054
FRMD4A,5.962417302730155
ABHD14A,5.960984085559355
LSM11,-5.957165751045891
TEP1,-5.9544182691558065
DIS3L,-5.948181526419811
INO80,5.9481762289633755
RASL11A,-5.944782085760828
PRPF39,5.922640962915021
ZBTB25,-5.915903794146541
SRSF10,-5.913803363309565
MORN1,-5.912634545386666
NARS2,5.912456292545176
MATR3,-5.8993758993280965
WDR59,5.889681088543316
NCAPG2,-5.879413335774871
RNASEH2C,5.878181071334888
NEMP2,5.876446752127682
PTGDR,-5.868846979958471
EIF4E,5.867037023776304
U2SURP,-5.865025801490527
RGPD6,-5.861330493288572
MRPL37,-5.858709648943223
SPTBN5,5.856725466713842
CD274,5.85636503667343
NXT1,5.84828528290584
ITM2A,5.846874539978153
KCTD9,-5.841394462559587
NLN,5.838818941770989
ADAMTS6,5.822050658842654
PMEPA1,5.810229336116606
TIPRL,-5.800135514191128
ODR4,-5.787713485761749
ACTR8,5.767043926754308
YY1AP1,5.765814609941844
CHD1,-5.764977647579207
DNAJB9,-5.758394142690783
PHF6,5.7334335665676095
LIG1,-5.723038736710473
N4BP3,5.719048311909649
PITRM1,5.69753203402847
SAPCD2,-5.651480847927839
NFKBID,5.637508352353036
NOMO2,-5.619138042383357
TBC1D9B,5.618037178628228
NOL7,5.614301133949971
RDH13,5.611285611849319
SDHAF4,-5.6042631011312025
IPO11,5.600614794692421
ALMS1,5.600092017139148
EIF2AK1,-5.591301850374909
MTF1,5.57749078516129
ATM,-5.576146025353793
GRK2,5.566543247467397
FLT1,5.552063771309313
SRPK1,5.548522471467615
ZNF280C,-5.545186652270007
BZW2,5.539109253080886
SERPINB9,-5.533490624272297
PMVK,5.501319342681619
DMRTA2,5.497962538871777
RIC8B,5.483325301904952
HMGXB4,-5.479995996652127
ZBTB48,-5.478686881777743
STAC3,5.475502474599339
TRIM24,-5.473802198932171
CNTRL,-5.468745828745349
MSH5,5.458598618283368
RAB9B,5.409649980379022
KRT72,-5.402080094480765
AMER1,-5.3928645938364665
CACNB4,-5.391131286417688
ZIM3,-5.382021040390426
TMEM86A,-5.379391990035463
GPAA1,-5.3793208348361485
TBPL1,5.374666517859268
TPST1,-5.364201632217855
RNFT2,-5.363056711322249
INSIG1,-5.35987015944704
RABL3,-5.359564140103927
FAM20B,5.352216233994557
CCNC,5.350249285074875
STXBP4,-5.347180622270826
KDM3B,-5.342369116147113
GGPS1,5.341114617906898
CTSK,5.339789227868377
ARID4A,-5.320916221886417
OCIAD2,5.298975228693045
CMTR2,-5.292179905068451
NATD1,-5.2845627336855046
PIGH,5.277233178051867
MYSM1,5.273300183780548
BBX,-5.268571082912086
MKS1,5.263182180598596
TBL1X,5.258886468090137
DLAT,-5.257181154474024
SCGB2B2,5.256614259348731
CTSF,-5.255866696860238
KCNK6,-5.254408576700576
DEFB131B,-5.249097425005927
WBP4,5.248726248204107
SLC18A2,-5.245512148756743
CCL2,5.2454849990967265
GNA13,-5.241668102607254
RAF1,5.231101797871494
PDIA3,5.227230432922949
HIBADH,-5.227206693916026
TRMT13,-5.223140649497215
COIL,-5.216679878419369
ZHX3,5.20766119506924
ATOX1,-5.205461478872693
APMAP,5.205421351814894
CABIN1,-5.201071058297132
PKM,5.200305860057477
MAP3K1,-5.188534971766877
NDUFC1,5.185063575465912
ROGDI,5.171939836847392
PRRC2A,-5.151965193601742
COMMD5,5.1379684340479095
ZBP1,-5.133420332268229
CHP1,5.1265685208597995
AGFG1,5.120199240262059
OLIG2,5.114035886321781
KMT5B,-5.109287754852134
ALG3,-5.107110611556168
BIRC6,-5.105055938567009
DBF4,-5.101711985302325
POLG2,5.091847543085545
SCAP,-5.0834872035343395
ZWINT,-5.074865102556334
EMB,5.072535370763738
PPP1R9B,-5.0584724811064214
TMEM33,-5.055740055988398
TFDP1,-5.0505576469745455
VGLL4,-5.04328850305332
B3GAT2,5.02718514632655
ZNF268,-5.022196146609249
DNAJC24,-5.021007628859577
BMP8A,-5.015008675467132
INTS10,5.006501636857025
MCTS1,5.005612453670108
PMCH,4.995332030369409
SREBF2,-4.988408104387067
APOBEC3A,4.980762525612306
DAPK2,-4.980644825267559
E2F1,-4.979029877567363
RAB8B,-4.978003163763066
SURF1,-4.963324515560671
CDCA7L,4.955227415673815
PYURF,-4.952187553069856
GZF1,4.948096205694446
ABHD6,-4.944800239755424
GNPAT,4.943054416516198
MYB,-4.940737339107591
NDEL1,4.9401351840474765
FBXO28,4.931610108451297
ZNF100,-4.930081827508969
KCMF1,4.928776926192577
PIGB,-4.916868716542818
TMED4,4.9133172627662836
RNF40,-4.911332022723578
TESPA1,-4.91121524290787
CUL4B,-4.9033665281895304
ASH2L,-4.899830218170868
SARNP,4.898460397400126
