gene,kNN_max_score,nearest_approved_target,is_approved_target,n_downstream_z3,culture_condition
BCKDHB,0.30707430839538574,CD3D,False,41,Stim8hr
MSANTD4,0.3068721890449524,CD3E,False,69,Stim8hr
C1D,0.30661913752555847,IMPDH2,False,617,Stim8hr
SINHCAF,0.30606797337532043,CD3E,False,715,Stim8hr
RB1CC1,0.30587267875671387,CD3E,False,556,Stim8hr
TSC1,0.3057519495487213,CD3G,False,300,Stim8hr
MAN2A1,0.305500328540802,CD3G,False,115,Stim8hr
NTHL1,0.3054932951927185,IL4R,False,90,Stim8hr
QDPR,0.30536356568336487,CD3E,False,93,Stim8hr
RAB7A,0.30500179529190063,CD2,False,67,Stim8hr
TMEM168,0.30497246980667114,CD3E,False,58,Stim8hr
MAU2,0.3049713373184204,AHR,False,280,Stim8hr
OST4,0.30442968010902405,CD3E,False,155,Stim8hr
IRF3,0.30437788367271423,ITK,False,32,Stim8hr
SSBP1,0.3041113615036011,IMPDH2,False,568,Stim8hr
GTDC1,0.30396315455436707,CD3E,False,85,Stim8hr
IFITM2,0.3037979006767273,ITK,False,68,Stim8hr
STAU1,0.303761750459671,CD3E,False,61,Stim8hr
ING5,0.3034484088420868,CD3E,False,342,Stim8hr
RUFY1,0.3033466637134552,CD2,False,72,Stim8hr
MIPEP,0.3030617833137512,IMPDH2,False,316,Stim8hr
FAM89A,0.30304232239723206,CD3E,False,22,Stim8hr
RHOF,0.30263403058052063,CCR4,False,341,Stim8hr
CYB5D2,0.3025621175765991,CD3E,False,32,Stim8hr
ZFYVE26,0.30245351791381836,CD2,False,109,Stim8hr
POLG,0.3022289276123047,IMPDH2,False,251,Stim8hr
KAT6B,0.3021760582923889,ITK,False,15,Stim8hr
THUMPD1,0.30201560258865356,BRD4,False,87,Stim8hr
PPP1R13L,0.3015463650226593,ITGB2,False,316,Stim8hr
PDCD10,0.30153754353523254,CD3E,False,206,Stim8hr
CSGALNACT2,0.30143699049949646,AHR,False,35,Stim8hr
HOXB4,0.30143091082572937,CCR4,False,209,Stim8hr
ARMH3,0.30086639523506165,ITGB2,False,106,Stim8hr
SRP54,0.30062049627304077,ITK,False,61,Stim8hr
TBX21,0.29987242817878723,CD2,False,273,Stim8hr
TRIP12,0.2996574938297272,PPARA,False,954,Stim8hr
ST3GAL4,0.29962557554244995,ITK,False,57,Stim8hr
TAF11,0.299541711807251,CCR5,False,1626,Stim8hr
ZNF268,0.29929184913635254,CD274,False,76,Stim8hr
AUP1,0.29916277527809143,CD3E,False,163,Stim8hr
SCO1,0.2990238070487976,IMPDH2,False,299,Stim8hr
TRMT61A,0.2989848852157593,PARP2,False,251,Stim8hr
MOV10,0.29841741919517517,CCR4,False,509,Stim8hr
COX10,0.2983846962451935,IMPDH2,False,237,Stim8hr
AIDA,0.2980121672153473,LCK,False,31,Stim8hr
ARFIP2,0.2979236841201782,CD3E,False,90,Stim8hr
RAP1GDS1,0.29763832688331604,LCK,False,42,Stim8hr
FAM3A,0.2975181043148041,AHR,False,54,Stim8hr
NDUFS7,0.29744306206703186,NDUFV2,True,56,Stim8hr
NDUFV2,0.29744306206703186,NDUFS7,True,58,Stim8hr
ALAS1,0.2973184287548065,CD3E,False,130,Stim8hr
POLR2K,0.29720813035964966,CD3E,False,222,Stim8hr
PPP1R15A,0.2969714403152466,CD3G,False,109,Stim8hr
HNRNPUL1,0.2967284023761749,CD3E,False,40,Stim8hr
FBXO11,0.2964954376220703,PNP,False,191,Stim8hr
TMEM30A,0.2963775098323822,CD3D,False,471,Stim8hr
C8orf33,0.2961370348930359,SLAMF7,False,170,Stim8hr
SIK2,0.29608073830604553,CD3E,False,114,Stim8hr
PRKCQ,0.29553720355033875,CD3E,True,58,Stim8hr
DNAJC3,0.2955133020877838,ITK,False,129,Stim8hr
GNPAT,0.2950637638568878,IMPDH2,False,221,Stim8hr
MED15,0.29496943950653076,SLAMF7,False,1075,Stim8hr
STT3A,0.294885516166687,AHR,False,137,Stim8hr
ARHGAP15,0.2947255074977875,PRKCA,False,94,Stim8hr
GLS,0.29464367032051086,AHR,False,296,Stim8hr
NPC2,0.29452279210090637,NDUFA8,False,336,Stim8hr
UXS1,0.2945118248462677,CD2,False,116,Stim8hr
DHRS7,0.2942427098751068,HDAC8,False,179,Stim8hr
NAIF1,0.2942020893096924,CD3E,False,56,Stim8hr
DNAJB11,0.29418790340423584,CD3E,False,33,Stim8hr
PRKAR1A,0.294058620929718,ATP1B3,False,881,Stim8hr
MBTPS1,0.2938849925994873,PRKCA,False,262,Stim8hr
CTU2,0.2935391366481781,PARP2,False,490,Stim8hr
BCKDHA,0.2935315668582916,IMPDH2,False,335,Stim8hr
AKTIP,0.2935243248939514,CD3D,False,89,Stim8hr
CBFB,0.2933434844017029,CD79B,False,678,Stim8hr
N4BP1,0.29329898953437805,EZH2,False,114,Stim8hr
UBE2O,0.2931666374206543,BRD4,False,39,Stim8hr
CCND2,0.2929019629955292,HDAC8,False,791,Stim8hr
MTRFR,0.2924712002277374,ITK,False,47,Stim8hr
GATA3,0.29238077998161316,CRBN,False,749,Stim8hr
ICAM3,0.29236674308776855,CD3E,False,33,Stim8hr
INTS13,0.29226550459861755,CD3E,False,611,Stim8hr
MED1,0.2921041250228882,PSMB9,False,500,Stim8hr
PDLIM2,0.2920282781124115,SLAMF7,False,272,Stim8hr
SRSF9,0.2918296754360199,CD3E,False,19,Stim8hr
DCUN1D2,0.29166358709335327,CD3E,False,85,Stim8hr
KATNIP,0.2916231155395508,PARP2,False,465,Stim8hr
CNPY2,0.2914886176586151,CD3E,False,33,Stim8hr
GSKIP,0.29134392738342285,PRKCA,False,49,Stim8hr
ZNF584,0.2911044657230377,PNP,False,53,Stim8hr
MORC2,0.29098832607269287,TUBB4B,False,455,Stim8hr
COP1,0.2909465730190277,CD3E,False,232,Stim8hr
SRSF4,0.2906290292739868,PRKCA,False,47,Stim8hr
C10orf88,0.29033270478248596,AHR,False,91,Stim8hr
FOXO1,0.29026177525520325,ATP1B3,False,574,Stim8hr
PDCL,0.29019156098365784,PNP,False,699,Stim8hr
MTM1,0.2901531755924225,AHR,False,47,Stim8hr
TRAF5,0.29005852341651917,CD274,False,30,Stim8hr
ZSWIM4,0.2898921072483063,CCR4,False,103,Stim8hr
ELF4,0.28983238339424133,PRKCA,False,175,Stim8hr
FBXO32,0.2897109091281891,ITK,False,444,Stim8hr
STOM,0.28968948125839233,CCR4,False,186,Stim8hr
MFHAS1,0.2895423173904419,SLAMF7,False,306,Stim8hr
PHLPP2,0.2892773151397705,HDAC8,False,112,Stim8hr
INTS15,0.2892278730869293,CD3D,False,272,Stim8hr
SLC25A22,0.2891961336135864,PARP2,False,178,Stim8hr
PLEKHA1,0.2891780734062195,PRKCA,False,23,Stim8hr
MTA2,0.2890898287296295,HDAC1,False,1039,Stim8hr
ANKMY1,0.28878405690193176,ITK,False,43,Stim8hr
GPS2,0.28872889280319214,HDAC8,False,326,Stim8hr
PPP1R12A,0.28857332468032837,CD3G,False,139,Stim8hr
DCAF5,0.2884296774864197,ITK,False,150,Stim8hr
CISD1,0.2884097993373871,LCK,False,115,Stim8hr
BRI3BP,0.2883756458759308,IMPDH2,False,31,Stim8hr
SMIM3,0.2880403697490692,CD3G,False,64,Stim8hr
UFL1,0.28798970580101013,CCR5,False,709,Stim8hr
HEATR3,0.2878437936306,PARP2,False,305,Stim8hr
ELP3,0.28750181198120117,PARP2,False,591,Stim8hr
LTB,0.28742069005966187,AHR,False,94,Stim8hr
EXOC6B,0.28740811347961426,AHR,False,34,Stim8hr
C1orf159,0.28738856315612793,CD3G,False,79,Stim8hr
MIEF1,0.28726446628570557,ITGB2,False,49,Stim8hr
SARS2,0.28711217641830444,TUBB4B,False,318,Stim8hr
SAP130,0.28710559010505676,CD3E,False,411,Stim8hr
TDRD3,0.2870207130908966,HDAC8,False,96,Stim8hr
ATP5MC1,0.2869774103164673,CCR4,False,136,Stim8hr
COQ6,0.28686636686325073,IMPDH2,False,234,Stim8hr
BRPF1,0.28682491183280945,ITK,False,933,Stim8hr
PTPN2,0.2867579460144043,IL4R,False,177,Stim8hr
TRIT1,0.2866854965686798,GPD2,False,139,Stim8hr
TIMM10,0.2866695821285248,CD3G,False,667,Stim8hr
CUEDC2,0.2866019010543823,CD3G,False,57,Stim8hr
WDR48,0.286409854888916,CD3G,False,155,Stim8hr
POFUT1,0.286355197429657,ITK,False,78,Stim8hr
HDHD3,0.28630635142326355,SLAMF7,False,169,Stim8hr
PXMP4,0.2861681282520294,SLAMF7,False,214,Stim8hr
FGL2,0.28616082668304443,CD3E,False,32,Stim8hr
NAXE,0.2859363853931427,CD3E,False,28,Stim8hr
EPM2AIP1,0.28579550981521606,CD3G,False,104,Stim8hr
RMND5A,0.28560659289360046,CD3E,False,325,Stim8hr
CFAP298,0.285588800907135,BRD4,False,792,Stim8hr
SNX10,0.28551384806632996,AHR,False,29,Stim8hr
ZMPSTE24,0.2854803800582886,CD2,False,64,Stim8hr
CDK2AP2,0.28543028235435486,LCK,False,131,Stim8hr
AP3M2,0.28510603308677673,CD2,False,14,Stim8hr
EMC9,0.2849220335483551,ITGB2,False,211,Stim8hr
IMMP2L,0.2848421037197113,CCR5,False,197,Stim8hr
ELP2,0.28463801741600037,ATP1B3,False,665,Stim8hr
SMAP2,0.28452199697494507,CCR5,False,125,Stim8hr
MCTP2,0.28428179025650024,CD3E,False,36,Stim8hr
UQCC1,0.2841273546218872,IMPDH2,False,191,Stim8hr
CCR2,0.28373637795448303,AHR,False,48,Stim8hr
MAIP1,0.2836274206638336,CD3D,False,109,Stim8hr
DCXR,0.28356319665908813,CD2,False,42,Stim8hr
PIGW,0.2833699584007263,HDAC8,False,126,Stim8hr
L2HGDH,0.28336843848228455,IMPDH2,False,185,Stim8hr
TCHP,0.2832857370376587,CD3E,False,41,Stim8hr
WTAP,0.283283531665802,AHR,False,90,Stim8hr
HGH1,0.28318119049072266,HDAC8,False,37,Stim8hr
SLC25A16,0.28310635685920715,CD3E,False,25,Stim8hr
ARHGEF5,0.2829444408416748,AHR,False,107,Stim8hr
LCP1,0.28274983167648315,CD3E,False,18,Stim8hr
MYB,0.28263241052627563,AHR,False,624,Stim8hr
ARFGAP1,0.2825552523136139,CD3E,False,53,Stim8hr
NRBP1,0.2821718752384186,AHR,False,458,Stim8hr
IL7R,0.28190740942955017,TUBB4B,False,513,Stim8hr
SUCO,0.28167468309402466,CD2,False,26,Stim8hr
CCNQ,0.28151386976242065,ITK,False,456,Stim8hr
SPSB2,0.28151121735572815,ITK,False,110,Stim8hr
SAV1,0.28146228194236755,ITK,False,67,Stim8hr
RRAGA,0.2814147174358368,CD3E,False,305,Stim8hr
KIDINS220,0.2811391055583954,LCK,False,188,Stim8hr
PDP1,0.28110986948013306,CD3E,False,28,Stim8hr
GTF3C4,0.2810419201850891,IMPDH2,False,157,Stim8hr
GTF3C6,0.2810153365135193,LCK,False,458,Stim8hr
XRCC2,0.2809879183769226,ATP1B3,False,401,Stim8hr
CCS,0.28096893429756165,CD3D,False,522,Stim8hr
UQCRC1,0.2808082103729248,IMPDH2,False,266,Stim8hr
FEM1A,0.28051939606666565,CCR4,False,153,Stim8hr
DESI2,0.28051888942718506,HDAC8,False,70,Stim8hr
STAG1,0.28048479557037354,CD3E,False,109,Stim8hr
ARF1,0.280229389667511,CCR4,False,153,Stim8hr
PIF1,0.280225932598114,PRKCA,False,39,Stim8hr
ITGB2,0.28015759587287903,ITGAL,True,172,Stim8hr
ITGAL,0.28015759587287903,ITGB2,True,93,Stim8hr
FAM20B,0.2801419496536255,PNP,False,205,Stim8hr
NMT2,0.2800562381744385,BRD4,False,188,Stim8hr
PIGO,0.27993878722190857,CD3E,False,19,Stim8hr
DYNLL2,0.279890239238739,AHR,False,92,Stim8hr
COQ5,0.2796517014503479,IMPDH2,False,126,Stim8hr
SERPINH1,0.27960532903671265,ITK,False,31,Stim8hr
CALM1,0.2791730761528015,CD3G,False,63,Stim8hr
PRKAB2,0.27913960814476013,PRKCA,True,49,Stim8hr
PRKCA,0.27913960814476013,PRKAB2,True,59,Stim8hr
DEGS1,0.27901971340179443,RRM2B,False,136,Stim8hr
INO80E,0.2790098488330841,PRKCA,False,135,Stim8hr
TTC21B,0.27896252274513245,LCK,False,47,Stim8hr
FKBP5,0.27888622879981995,AHR,False,95,Stim8hr
SWI5,0.27881813049316406,SLAMF7,False,26,Stim8hr
CBLB,0.2787449359893799,PRKCH,False,628,Stim8hr
VPS33B,0.27864596247673035,ITK,False,10,Stim8hr
CARD6,0.27859020233154297,CCR4,False,90,Stim8hr
GLUL,0.27822354435920715,CD274,False,56,Stim8hr
USP7,0.2782141864299774,CD3E,False,811,Stim8hr
MDFIC,0.2779116928577423,PRKCA,False,29,Stim8hr
IRF8,0.27780187129974365,IMPDH2,False,142,Stim8hr
PARP15,0.27764326333999634,CD3E,False,39,Stim8hr
CLYBL,0.2774079144001007,PRKCA,False,64,Stim8hr
ZNF138,0.2772601842880249,LCK,False,14,Stim8hr
ELOC,0.2772078514099121,ATP1B3,False,282,Stim8hr
CERS2,0.27705150842666626,AHR,False,92,Stim8hr
NDUFV1,0.27704137563705444,NDUFV2,True,49,Stim8hr
URB2,0.27697595953941345,CD3E,False,120,Stim8hr
SH2B3,0.27680593729019165,ITK,False,24,Stim8hr
RASAL3,0.27672141790390015,EZH2,False,117,Stim8hr
NDUFS2,0.27667251229286194,NDUFV2,True,70,Stim8hr
ANKRD54,0.2766374945640564,PRKCA,False,75,Stim8hr
YEATS2,0.27647125720977783,HDAC8,False,348,Stim8hr
DXO,0.27638936042785645,CD3E,False,71,Stim8hr
KLHDC10,0.27614909410476685,SLAMF7,False,146,Stim8hr
OXSM,0.27613627910614014,CD3D,False,85,Stim8hr
NIPSNAP1,0.27578842639923096,CD3E,False,20,Stim8hr
TM9SF3,0.27575087547302246,CD2,False,101,Stim8hr
ATIC,0.2755831480026245,IMPDH2,False,203,Stim8hr
CUL3,0.27550008893013,AHR,False,425,Stim8hr
SLK,0.27540212869644165,CD2,False,104,Stim8hr
RNFT2,0.27539438009262085,CD2,False,74,Stim8hr
GDI2,0.27528685331344604,CD3E,False,30,Stim8hr
POLR3H,0.2750791013240814,PARP2,False,226,Stim8hr
PDS5B,0.27507326006889343,LCK,False,133,Stim8hr
ERICH1,0.2750609517097473,CD3E,False,37,Stim8hr
YTHDF2,0.275041401386261,AHR,False,827,Stim8hr
STK11,0.27493029832839966,ATP1B3,False,807,Stim8hr
FGD3,0.27474841475486755,HDAC8,False,130,Stim8hr
PPIH,0.2746361494064331,IMPDH2,False,506,Stim8hr
DHRS13,0.27447354793548584,PPARA,False,49,Stim8hr
GNG4,0.27437466382980347,AHR,False,33,Stim8hr
ZNF777,0.2743432819843292,PRKCA,False,53,Stim8hr
TMEM234,0.27431580424308777,BRD4,False,177,Stim8hr
YIPF3,0.27411845326423645,PARP2,False,89,Stim8hr
PPP3CA,0.27382463216781616,CD2,True,59,Stim8hr
RAB40C,0.2738231122493744,LCK,False,54,Stim8hr
GBE1,0.27378222346305847,ITK,False,55,Stim8hr
LIPA,0.2734791040420532,BRD4,False,43,Stim8hr
NCOA6,0.2733776271343231,CD3G,False,84,Stim8hr
ARHGAP30,0.2733651399612427,CCR4,False,257,Stim8hr
FBXO38,0.273354172706604,CD3E,False,110,Stim8hr
ZBTB7A,0.27331995964050293,SLAMF7,False,252,Stim8hr
KLHL7,0.2732867896556854,AHR,False,40,Stim8hr
CCND3,0.2732820212841034,AHR,False,35,Stim8hr
SENP1,0.2729666829109192,ITK,False,167,Stim8hr
C2orf69,0.27293097972869873,CD3E,False,25,Stim8hr
TXNL4B,0.27277255058288574,SLAMF7,False,531,Stim8hr
ITGA2,0.2727665603160858,NDUFS2,False,55,Stim8hr
B4GALT1,0.2726893424987793,CD3E,False,119,Stim8hr
DCUN1D5,0.2726501524448395,CD3E,False,56,Stim8hr
LIG4,0.272589772939682,LCK,False,179,Stim8hr
PIK3R2,0.2725566625595093,ITK,False,42,Stim8hr
CLSTN3,0.27244633436203003,CD2,False,42,Stim8hr
ZNF791,0.27236509323120117,CD3E,False,41,Stim8hr
SYNGR3,0.2722180187702179,CD3D,False,69,Stim8hr
SMCO4,0.2721822261810303,PRKAB2,False,67,Stim8hr
CD53,0.2720491290092468,ITGB2,False,102,Stim8hr
PPM1D,0.27200910449028015,IMPDH2,False,180,Stim8hr
GALM,0.2719377279281616,CD3E,False,26,Stim8hr
SUCLG1,0.2717743515968323,AHR,False,168,Stim8hr
UFM1,0.27173206210136414,RRM2B,False,1192,Stim8hr
PHF6,0.27172258496284485,CD3E,False,98,Stim8hr
MAML1,0.2716652452945709,PRKCA,False,35,Stim8hr
CCR4,0.27146196365356445,EZH2,True,164,Stim8hr
FBXO42,0.27136021852493286,CCDC6,False,188,Stim8hr
LTB4R,0.2711219787597656,SLAMF7,False,307,Stim8hr
ZNF862,0.2710913121700287,SLAMF7,False,33,Stim8hr
AP2A1,0.27076590061187744,CD3D,False,73,Stim8hr
CYLD,0.27059686183929443,ITK,False,138,Stim8hr
MYO9A,0.27058547735214233,CD2,False,316,Stim8hr
RPP25L,0.2705605626106262,ITK,False,126,Stim8hr
SHQ1,0.2705596089363098,IMPDH2,False,242,Stim8hr
CARD19,0.2705308198928833,ITK,False,45,Stim8hr
SMARCD1,0.27050265669822693,IMPDH2,False,120,Stim8hr
NANP,0.2704506814479828,PNP,False,109,Stim8hr
PAAF1,0.27037835121154785,NDUFS2,False,31,Stim8hr
CDC123,0.27034443616867065,PARP2,False,94,Stim8hr
FBRS,0.2701023817062378,CD3E,False,220,Stim8hr
CROT,0.26985111832618713,ATP1B3,False,287,Stim8hr
ST7L,0.2697276473045349,CCR4,False,81,Stim8hr
MADD,0.2694149911403656,CD2,False,59,Stim8hr
KTN1,0.2691473960876465,HDAC8,False,168,Stim8hr
LYRM2,0.26909175515174866,AHR,False,99,Stim8hr
ZNF566,0.2689528167247772,CD3E,False,50,Stim8hr
ARID3A,0.26887771487236023,CD3E,False,86,Stim8hr
FAM98B,0.2686147689819336,PARP2,False,544,Stim8hr
CALU,0.26858100295066833,CD3E,False,37,Stim8hr
DDRGK1,0.26848506927490234,BRD4,False,887,Stim8hr
TTC31,0.2684037387371063,CD3D,False,30,Stim8hr
RANBP3,0.26836442947387695,CD3D,False,207,Stim8hr
OTUD1,0.26809531450271606,IMPDH2,False,299,Stim8hr
SEPTIN2,0.26796755194664,CD3E,False,26,Stim8hr
SYNJ1,0.267699658870697,AHR,False,13,Stim8hr
EGR1,0.26768213510513306,CD2,False,73,Stim8hr
ANKRD40,0.2673950791358948,LCK,False,117,Stim8hr
BBS10,0.2669846713542938,LCK,False,191,Stim8hr
FERMT3,0.2669554352760315,ITGB2,False,82,Stim8hr
BMAL2,0.2669094502925873,PRKCA,False,16,Stim8hr
GLI1,0.2668488919734955,CD3G,False,205,Stim8hr
HTT,0.2665178179740906,ITK,False,60,Stim8hr
CEP350,0.2664988338947296,CD3G,False,132,Stim8hr
SLC39A13,0.2664518654346466,CCR4,False,122,Stim8hr
PDE3B,0.26634499430656433,CD3E,True,74,Stim8hr
C17orf75,0.2663135826587677,CCR4,False,55,Stim8hr
BRPF3,0.26625871658325195,TUBB4B,False,73,Stim8hr
HMG20B,0.26618775725364685,CD3E,False,33,Stim8hr
NFKBID,0.26608559489250183,CD3E,False,190,Stim8hr
RLF,0.2660759687423706,CD3G,False,78,Stim8hr
SIRT7,0.26603415608406067,EZH2,False,197,Stim8hr
PRDX3,0.26586052775382996,EZH2,False,57,Stim8hr
ATXN3,0.26571470499038696,CCR4,False,63,Stim8hr
MYO18A,0.26562079787254333,ATP1B3,False,135,Stim8hr
ERCC4,0.26559722423553467,IMPDH2,False,363,Stim8hr
FOXK1,0.26554375886917114,CD3G,False,560,Stim8hr
NAGA,0.2654648721218109,ITK,False,17,Stim8hr
GALT,0.26545819640159607,ITK,False,39,Stim8hr
METTL9,0.2653886079788208,CD3E,False,48,Stim8hr
ANP32B,0.26522958278656006,LCK,False,243,Stim8hr
TIGAR,0.26519131660461426,CCR4,False,63,Stim8hr
MYO19,0.26505884528160095,HDAC8,False,35,Stim8hr
UBE2J2,0.26504454016685486,AHR,False,79,Stim8hr
ZSWIM7,0.2649468779563904,HDAC8,False,39,Stim8hr
DPM1,0.26485395431518555,PARP2,False,252,Stim8hr
ATP5PO,0.2646524906158447,NDUFV1,False,178,Stim8hr
CDKN2A,0.2644905745983124,ITK,False,59,Stim8hr
CLN8,0.26446908712387085,CD3E,False,55,Stim8hr
PPIP5K2,0.26442915201187134,BRD4,False,44,Stim8hr
EXTL2,0.26434311270713806,SLAMF7,False,98,Stim8hr
FAM118A,0.2641848027706146,CCR5,False,140,Stim8hr
COQ3,0.2640973925590515,IMPDH2,False,251,Stim8hr
UBA5,0.2640163004398346,BRD4,False,402,Stim8hr
TOGARAM1,0.2639996409416199,ITK,False,15,Stim8hr
TNFRSF14,0.2636086642742157,CD3E,False,25,Stim8hr
VCF2,0.2635020315647125,PRKCA,False,43,Stim8hr
DELE1,0.2633574903011322,PRKCA,False,37,Stim8hr
SLC6A6,0.26325109601020813,PRKCA,False,83,Stim8hr
FXR1,0.2632174491882324,NDUFS2,False,114,Stim8hr
ITGA3,0.2631988525390625,CD3E,False,25,Stim8hr
ZCCHC24,0.26314273476600647,HDAC8,False,142,Stim8hr
CIC,0.263125479221344,CD3G,False,16,Stim8hr
H2AZ1,0.2630741596221924,AHR,False,286,Stim8hr
RAB3GAP1,0.26292678713798523,BRD4,False,64,Stim8hr
ENDOG,0.26268449425697327,CCR4,False,223,Stim8hr
FADS1,0.26245835423469543,AHR,False,85,Stim8hr
PHF1,0.26241767406463623,ITK,False,24,Stim8hr
RCN1,0.2624066174030304,CCR4,False,130,Stim8hr
RNF25,0.26228412985801697,PNP,False,61,Stim8hr
CAP1,0.26223134994506836,ITK,False,164,Stim8hr
NAA35,0.2621014416217804,AHR,False,122,Stim8hr
SESN1,0.2620749771595001,ITGB2,False,77,Stim8hr
SLC39A6,0.26199615001678467,PARP2,False,263,Stim8hr
CHCHD1,0.26197049021720886,AHR,False,33,Stim8hr
ZNF92,0.26192405819892883,IFNAR1,False,309,Stim8hr
ZNF653,0.2618149518966675,CCR4,False,49,Stim8hr
MAMLD1,0.26166531443595886,DPP4,False,99,Stim8hr
TMEM120B,0.2615818977355957,CD3D,False,29,Stim8hr
MAPK12,0.2615206241607666,LCK,False,40,Stim8hr
TRIM13,0.2614579498767853,PRKCA,False,34,Stim8hr
PCGF3,0.2614348232746124,CUL4A,False,119,Stim8hr
SLA2,0.2612643539905548,AHR,False,86,Stim8hr
DCLRE1A,0.2611214518547058,ITGB2,False,127,Stim8hr
MYSM1,0.26110538840293884,HDAC8,False,119,Stim8hr
NOP53,0.26105251908302307,AHR,False,217,Stim8hr
MPST,0.2608596384525299,CD3G,False,23,Stim8hr
ZC3H12D,0.26082125306129456,CD3G,False,40,Stim8hr
PLA2G4A,0.26078999042510986,SLAMF7,False,143,Stim8hr
GSTK1,0.260579377412796,ITK,False,35,Stim8hr
CAB39,0.26057520508766174,AHR,False,175,Stim8hr
TTLL11,0.2605382800102234,ITGB2,False,56,Stim8hr
SERBP1,0.2604568898677826,ITGB2,False,117,Stim8hr
ZNF549,0.26045334339141846,AHR,False,71,Stim8hr
NHLRC2,0.2602179944515228,ITGB2,False,87,Stim8hr
CDCA7,0.26008841395378113,LCK,False,46,Stim8hr
RASGRP1,0.2599475383758545,SLAMF7,False,579,Stim8hr
NIPBL,0.25969061255455017,SLAMF7,False,305,Stim8hr
ANKRD49,0.25963154435157776,AHR,False,142,Stim8hr
RFX5,0.2595454454421997,AHR,False,29,Stim8hr
CYP4V2,0.2595440447330475,TUBB4B,False,172,Stim8hr
CDC25A,0.25950896739959717,PRKCA,False,49,Stim8hr
PCNX4,0.2594851553440094,CD2,False,38,Stim8hr
AP5M1,0.25937962532043457,CD3D,False,22,Stim8hr
MAP2K5,0.25915202498435974,PRKCA,False,109,Stim8hr
TMX2,0.2591065764427185,PSMB9,False,157,Stim8hr
IMPA1,0.2588653564453125,AHR,True,23,Stim8hr
GTF3C5,0.2588637173175812,PARP2,False,249,Stim8hr
GPT2,0.258759468793869,ITGB2,False,153,Stim8hr
GUCA1B,0.25872617959976196,ITGB2,False,110,Stim8hr
RNF34,0.258708655834198,CD3E,False,25,Stim8hr
ALG1,0.25866368412971497,CD3E,False,353,Stim8hr
CYCS,0.25853195786476135,IMPDH2,False,132,Stim8hr
COQ4,0.2585136890411377,IMPDH2,False,159,Stim8hr
WDR20,0.2583824396133423,CD2,False,46,Stim8hr
RNF185,0.2583569586277008,CD2,False,45,Stim8hr
NCOA4,0.2582706809043884,IMPDH2,False,43,Stim8hr
MTO1,0.2582017183303833,CD2,False,41,Stim8hr
TEP1,0.2581643760204315,CCR4,False,215,Stim8hr
INVS,0.2581464350223541,CD2,False,42,Stim8hr
SMARCA5,0.2581041753292084,SLAMF7,False,1108,Stim8hr
FANCE,0.2580483853816986,EZH2,False,119,Stim8hr
MYO1F,0.2578525245189667,HDAC8,False,81,Stim8hr
FGFR1OP2,0.25775864720344543,CD3E,False,383,Stim8hr
PTAR1,0.2577245235443115,ITK,False,27,Stim8hr
CYB561D2,0.25770628452301025,CD3D,False,169,Stim8hr
MUL1,0.2577000558376312,CD2,False,37,Stim8hr
ARL1,0.2576821744441986,BRD4,False,83,Stim8hr
BPHL,0.25761884450912476,CD3E,False,24,Stim8hr
TMEM170A,0.25760868191719055,AHR,False,38,Stim8hr
NEIL1,0.25760141015052795,EZH2,False,148,Stim8hr
P2RY11,0.2575107514858246,CD2,False,17,Stim8hr
AGAP2,0.2573218047618866,AHR,False,66,Stim8hr
SQLE,0.2572525143623352,CD3E,False,97,Stim8hr
EBP,0.2572278678417206,AHR,False,23,Stim8hr
EPN1,0.2571393847465515,AHR,False,31,Stim8hr
RC3H1,0.2570681571960449,LCK,False,223,Stim8hr
TBL1XR1,0.2570517361164093,CD2,False,173,Stim8hr
ERCC6L,0.2569841146469116,EZH2,False,155,Stim8hr
GRSF1,0.25696808099746704,CD3E,False,69,Stim8hr
ZNF148,0.256943017244339,CCR4,False,436,Stim8hr
NSUN5,0.256844162940979,CCR5,False,87,Stim8hr
DNAJC15,0.25675931572914124,ITK,False,32,Stim8hr
PROSER1,0.2566475570201874,LCK,False,95,Stim8hr
MTMR9,0.25663864612579346,PRKCA,False,34,Stim8hr
CD79B,0.25654613971710205,CD2,True,47,Stim8hr
PDCD2L,0.2565124034881592,IMPDH2,False,331,Stim8hr
DHX30,0.2564545273780823,NDUFV2,False,89,Stim8hr
SMOX,0.2562972605228424,CD2,False,92,Stim8hr
H2BC8,0.25627025961875916,CD2,False,17,Stim8hr
GCLM,0.25612425804138184,AHR,False,43,Stim8hr
SLC35E3,0.25610437989234924,IL2RB,False,104,Stim8hr
NUDT19,0.25570639967918396,AHR,False,87,Stim8hr
AASDHPPT,0.255703866481781,HDAC8,False,57,Stim8hr
NFKB2,0.2556959092617035,ATP1B3,False,757,Stim8hr
CCNF,0.25566428899765015,IMPDH2,False,194,Stim8hr
GIT1,0.2556487023830414,CCR4,False,39,Stim8hr
C7orf50,0.2556450068950653,LCK,False,49,Stim8hr
ATF6,0.25558796525001526,CD3E,False,28,Stim8hr
UBR5,0.25556841492652893,ACVR1,False,923,Stim8hr
SURF1,0.25549080967903137,AHR,False,45,Stim8hr
IGF2BP3,0.2553471326828003,CD2,False,25,Stim8hr
TRAM1,0.2553287744522095,PNP,False,46,Stim8hr
CCNI,0.25506338477134705,GPD2,False,53,Stim8hr
ERGIC3,0.2550460696220398,AHR,False,230,Stim8hr
GANAB,0.2550447881221771,CD2,False,464,Stim8hr
