gene,rest_coef_beta,rest_se_beta,rest_signed_log10p,stim8hr_coef_beta,stim8hr_se_beta,stim8hr_signed_log10p,stim48hr_coef_beta,stim48hr_se_beta,stim48hr_signed_log10p
PIGBOS1,-0.0036443177905311,0.0095485677892805,-0.1532175825435839,0.0034619899289268,0.0094974299314282,0.1454038303344284,-0.0064808796584242,0.0095546172176193,-0.3031221406513903
PIGC,0.011419360107589,0.0095490215780258,0.63493414151045,-0.0026737036733558,0.0094965200932274,-0.1088545022290026,-0.000959099456776,0.0095554227347955,-0.0361882673946402
PIGF,0.0061538506319533,0.0095487243234621,0.2845938790755493,0.0207934006499365,0.0094941833635552,1.544598880305647,0.0060297858293528,0.0095551737201582,0.2773483204510945
PIGG,0.0153151051476902,0.009547871581854,0.9636273744998264,0.0190283096701624,0.0094947091766509,1.345974487002858,0.0082422877563344,0.0095557895977437,0.4107125171442473
PIGH,-0.0008331788977509,0.0095527749520746,-0.0312838889266235,-0.0046978022669665,0.0094962021774482,-0.2070346463520544,-0.0075995949535143,0.0095568418565709,-0.3700657581108106
PIGK,0.0403569534718012,0.0095445258717548,4.624493674423042,0.0048159901517937,0.0094972931607107,0.2131767007993982,-0.003042465725997,0.0095553556571577,-0.1248319361256021
PIGL,0.0019025596355672,0.0095490065297475,0.0746479509876058,0.002827714762436,0.0094963323602965,0.115836431644219,0.0017604217603513,0.0095573297970928,0.0686117253369879
PIGM,-0.0027494152150576,0.0095501625568366,-0.1115762185056102,0.0122353413107136,0.0094960537902455,0.7041888253250247,0.0056762240356452,0.009555226097811,0.2576715434209218
PIGN,0.0034508131081837,0.0095494743991245,0.1439746373613283,-0.0097389348653985,0.0094961169239825,-0.515533837175224,0.0141870257097187,0.0095543789058598,0.8613596894661328
PIGO,0.0152131037592619,0.0095483397451212,0.9541752973082334,0.0135958351577123,0.0095025775583605,0.8166455734282986,0.0170477290667781,0.0095569325100642,1.1279433995594637
PIGP,0.0056254329392068,0.0095502133005201,0.2550436005527145,-0.0073575425397552,0.0094969723460398,-0.3580117412313169,0.0078941287312917,0.0095549582024889,0.3885747618520612
PIGQ,0.0142381094782623,0.0095479874678277,0.8666720537075702,-0.0073391971191402,0.0094974832528928,-0.3568574100792905,0.0140823271097675,0.009554337979983,0.8522239842487802
PIGS,0.0060850549424435,0.0095492269012594,0.2806783082589403,0.0230559668792795,0.0094938946376819,1.8188081981432993,0.012170881698372,0.0095549972773432,0.6929924812559348
PIGT,0.0146859807707284,0.0095479561205641,0.9064156456363354,0.0043500206251678,0.0094964588686778,0.1891541781278966,0.0009265944975891,0.0095566020022863,0.0349107285457173
PIGU,0.0192787830439703,0.0095541009326878,1.3602044949111811,-0.0139290638674931,0.0094987772711237,-0.8459828300595309,0.0265933703703589,0.0095567542813808,2.2675614607060504
PIGV,0.0090113942799466,0.0095488351388412,0.4617587509034258,0.0092242300647383,0.0094958130611807,0.4796858927842305,-0.0015309656234979,0.0095552033384251,-0.0591309381756699
PIGW,0.0084291576337561,0.0095568260748407,0.4227446370231454,0.0053369204075266,0.0094961025141614,0.2409976585493074,-0.0095733414064848,0.0095548497303442,-0.4997673655244604
PIGX,0.0112295204227337,0.0095510465336684,0.6202853286273715,-0.0025339279317788,0.0094974003791234,-0.1025783247066098,0.0172985840643137,0.0095546359033975,1.153370155369291
PIH1D1,-0.0090263198275692,0.009548527526057,-0.4627834986066182,-0.0094735817623962,0.0094970068710447,-0.496852829851828,-0.018477635513615,0.0095538764737414,-1.2746316608300234
PIK3AP1,-0.0149162468698639,0.0095521958952352,-0.92656449596587,-0.0274260384276517,0.0094927919651652,-2.412233408355638,0.002959391798883,0.0095576890084509,0.1209931983380247
PIK3C2A,-0.0019140772284657,0.009548936930464,-0.07513532454582,-0.0039793537890228,0.009496175341003,-0.17057449824881,-0.0087596598697676,0.0095572600015319,-0.4444201667836661
PIK3C2B,-0.0035929272876791,0.0095490261442867,-0.1507463848398703,0.0088844692187518,0.0094971498790204,0.4564813794143317,0.0154173818879922,0.0095551564677382,0.9719905695847588
PIK3C3,-0.0033716434172048,0.0095499859397251,-0.1402277340449185,0.0099758413283427,0.0094983676798828,0.5322179266670687,0.0035935494967143,0.0095557962102175,0.1506543653929789
PIK3CA,-0.009579688284464,0.0095487406122258,-0.50063328820746,-0.0115028165441288,0.0094970454035096,-0.646189397260488,0.0010149806394658,0.0095568374979306,0.0383786817723221
PIK3CB,0.0028464150701536,0.0095497757139839,0.1159626968600981,-0.0160933683183339,0.0094962736475802,-1.044985726604214,-0.0152060746077096,0.0095541259191563,-0.95268547147202
PIK3CD,-0.0128451495577303,0.0095482050817918,-0.7482201279195446,-0.0074439140296674,0.0094968158537598,-0.3633564028540185,0.0230314244361651,0.0095533330483161,1.797703207968851
PIK3CG,0.0053057393200609,0.009550589870051,0.2376692423068596,-0.0059859101122747,0.00949855805792,-0.2768872493396735,0.0179718773198566,0.0095538499687085,1.2219699985942594
PIK3IP1,-0.0039142814244959,0.0095516458065161,-0.166241441493493,0.0160607501777156,0.0094987195311017,1.041450017301483,0.0165897705140008,0.0095540623070632,1.083442034908615
PIK3R1,-0.0055309481066498,0.0095492443780451,-0.2499049245037659,0.0211187951676437,0.0094959554552197,1.5821926114803122,0.0277242296590572,0.009551374145922,2.430890553098716
PIK3R2,0.0049632724394335,0.00954920280755,0.2195076921092214,-0.0005266478075007,0.0094968385997583,-0.0196434529272672,0.0029503403580318,0.0095562194619784,0.120600749860032
PIK3R4,0.0033177967639484,0.0095488424803759,0.1377159437834919,-0.0022397508483284,0.0094962389308188,-0.0896166401013798,0.0012696908307305,0.0095552402479449,0.0485208790238486
PIK3R5,-0.0192382408577338,0.0095485924783112,-1.3570100566320626,0.0141935766761833,0.0094973272387233,0.8694131923333419,0.0267898273520314,0.0095523343710241,2.2968859801398276
PIK3R6,-0.0055869409997542,0.0095578691299482,-0.2526889391624905,-0.0108050783162395,0.0095026177915643,-0.5925467933422655,0.0051004414793819,0.0095551041922662,0.2265820885620387
PIKFYVE,-0.0007023280677879,0.0095514307965485,-0.026232826430206,0.0001836747955624,0.009496852202783,0.0067535117357797,0.0098507294808934,0.0095543265981446,0.519198407360124
PILRB,0.0038931916099902,0.0095491996770762,0.1652593820281207,0.0010409064590568,0.0094970161519515,0.0396596636515071,0.0123015144627438,0.0095552814807414,0.7033770255092566
PIM1,-0.001645271173601,0.0095488801063322,-0.0638860666029186,0.0051551089862657,0.0094962588459422,0.2311848025638875,-0.0033176672278779,0.0095568786753907,-0.1375790141037873
PIM2,-0.0179619029131625,0.009564189380178,-1.2189421668171136,-0.0092973412791194,0.0094963344558408,-0.4846836600351099,-0.0075392181603071,0.0095579248463422,-0.3662784882313467
PIM3,0.0020644183307842,0.0095517493668469,0.0815027931800665,-0.0063741952414932,0.0094962121286451,-0.2992230808863467,-0.0005743837248911,0.0095576146807199,-0.0213267823174001
PIMREG,0.009168691488622,0.00954996061699,0.4723208790650156,-0.0128954257828613,0.0094957030451988,-0.7582471139712595,0.0010815034146915,0.0095552922035774,0.0410125364181133
PIN1,0.0135548554949497,0.0095491179238829,0.8074726025496479,0.0096396841765399,0.0094964634746525,0.508513094099758,0.0195645945072345,0.0095534933888614,1.391539270546387
PIN4,0.0024696000947519,0.0095490372740059,0.0991245298577587,-0.0139578637528933,0.0094953924903148,-0.8489342676635976,0.0022090228226555,0.0095557243275282,0.0876796225419296
PINK1,0.0032546474996387,0.0095512092773775,0.1347226689263101,-0.0024127292688808,0.0094977574618682,-0.0971945630316127,0.0148435841540168,0.0095545199785392,0.9196729803424388
PINLYP,-0.0079690977691572,0.0095483277215607,-0.3936642060203928,-0.0112956090316721,0.0094952017091389,-0.6303675768142277,-0.0052267968329134,0.0095553415629832,-0.2332985642238255
PIP4K2A,0.0031824937232092,0.0095491728786717,0.1313945279781278,0.0314324410157122,0.0094918063514681,3.031116356114787,0.0209827463857532,0.0095563452592687,1.550746134339121
PIP4K2B,-0.0014878008001942,0.0095488772643066,-0.0574034449438786,0.0103735960214898,0.0094953700301539,0.5612333286146771,0.0138940832787342,0.0095545703588585,0.8358707766063608
PIP4K2C,0.0093405531195377,0.0095510159884077,0.4839755272507445,-0.0021100998305433,0.0094963663700281,-0.0839875501995493,0.0283809823353888,0.0095519671733772,2.5268465136996956
PIP4P1,-0.0090586586004916,0.0095491062091668,-0.4649272859241968,0.0118496343069861,0.0095006093127535,0.6729835042389176,-0.0067265792000885,0.0095567295447641,-0.317370860471233
PIP4P2,-0.0111816317006219,0.0095509700287193,-0.6166658113224442,-0.0015799040980969,0.0094993605153107,-0.0615249866183486,0.0060872197734185,0.0095552246795372,0.2805846989333227
PIP5K1A,-0.0082125256365732,0.0095487513846219,-0.409187737042629,-0.0146267716416476,0.0094990306024355,-0.9078629489430372,-0.0073705268044659,0.0095563800261955,-0.3559898928594243
PIP5K1C,0.0045641096750558,0.0095503022842532,0.1987819088611085,-0.0045954422213439,0.0094961722627697,-0.2017304892328953,-0.0079141821782815,0.0095549899772936,-0.389838642478563
PIR,-0.0018046956513262,0.0095517466831259,-0.0705073462776741,-0.008837073785424,0.0094961148679435,-0.4533566863257675,-0.0028674791818103,0.0095552431000312,-0.1168437935716818
PISD,-0.0127080572134472,0.0095483427036329,-0.7369699458969814,-0.0053352194197089,0.0094961795754291,-0.240902997866484,-0.0056030908568527,0.0095567796727754,-0.2536074608336185
PITHD1,0.0074900808645627,0.0095491964417137,0.3636710577159046,-0.0125295646702045,0.0094974593494808,-0.7278991954629447,-0.0120397378949081,0.0095545353498437,-0.6826516245660547
PITPNA,-0.0120300125003899,0.0095487709531549,-0.682457190354284,-0.0097615135746743,0.0094981932098826,-0.5169796941966176,-0.0126647251715369,0.0095544640347748,-0.7327731295050312
PITPNB,0.0153114048581752,0.0095483743733364,0.963211897277268,-0.0158307503782939,0.0094957915249257,-1.0199217806556895,0.0145613143857179,0.0095548232277006,0.8943397397694783
PITPNC1,0.0012709869369251,0.0095498186605801,0.0486019834733123,0.0100202072427604,0.0094961325220584,0.5355663477571418,0.0096926964223545,0.0095550221520569,0.5080636239660062
PITPNM1,0.0003644182898008,0.0095492671294831,0.0134256273495885,0.0125875933318794,0.0094971496628973,0.7326788767237777,0.0045583313200145,0.009556186858357,0.1983428603530671
PITPNM2,0.0113683532539232,0.0095503213363734,0.630914732724868,0.013646206326953,0.00949629070449,0.8217558329310465,-0.0014587298280318,0.0095555154112949,-0.0561739545566356
PITRM1,-0.0134406966070856,0.0095480058891306,-0.7979217392947563,0.003847237795887,0.0094970277310196,0.1640479542334833,-0.0076756317719935,0.0095605126141227,-0.374604604532376
PITX1,-0.0082018224618825,0.0095498886801709,-0.4084367824804084,-0.0200049419616273,0.009496817705748,-1.4536478475713177,-0.0046323632384095,0.0095564723338354,-0.2021277485355922
PIWIL4,0.0148923793756586,0.0095492641847621,0.9248188728561084,-0.0137636450780893,0.00950283547473,-0.8310857700866593,-0.0221440149399452,0.0095563858417649,-1.687999991844952
PJA1,-0.0034963981209309,0.0095497916304728,-0.1461312307260437,0.0079345067380779,0.0094961110730971,0.3942377630490699,0.0074153567647032,0.0095549694171553,0.3588009934667554
PJA2,-0.0080880547706054,0.0095566648897871,-0.4007835653382957,0.009880498519705,0.0095008066957168,0.5252310453513215,0.0047069045451035,0.0095555711181478,0.205987787466869
PJVK,-0.0108611770325675,0.0095507495927157,-0.5926481977528943,-0.0127165043933213,0.0094963756974381,-0.7433566993365518,-0.0191041286093833,0.0095536609443978,-1.3414040265501834
PKD1,-0.0212306036371418,0.0095477893914636,-1.5817829674804824,-0.0004245422055284,0.0094959278267758,-0.0157693607441659,0.0043102925506607,0.0095548739674521,0.1858058297010936
PKD2,0.008915927195817,0.0095490931874304,0.4553333348398576,0.0126048884251111,0.0094955934128056,0.7342654664041184,0.0127425934860695,0.0095544582028323,0.7391260153532153
PKIA,0.003802851765305,0.0095520579352533,0.1608044824153857,0.0144672876506591,0.0094948153011412,0.8941101211713917,0.0192012283639946,0.0095622023401869,1.3500381391744964
PKIG,-0.017439553734698,0.0095506262129231,-1.16828365026324,-0.0025386636762306,0.0095002941620406,-0.1027550340336718,-0.0166476959067639,0.0095545881979207,-1.0889977875122894
PKM,-0.0006797008262582,0.0095494275809338,-0.0253694577488478,-0.0170034504525549,0.0094987457128406,-1.1338915932519071,-0.0174945944330481,0.0095593597501382,-1.172228410707717
PKMYT1,0.0182632111605978,0.0095567899396039,1.2515915404871267,0.0089038602189588,0.0094969461725693,0.4578016332224289,-0.0065245657326524,0.0095551126804001,-0.3056355445761756
PKN1,-0.0030960812987146,0.0095499945106046,-0.1273805260145013,0.0029069682151358,0.009496207001763,0.1194608150168762,0.0107996866689224,0.0095547056026211,0.5877499796321082
PKN2,0.0098505148179411,0.0095530701897511,0.5192745612972011,0.0021526529059971,0.009497573057938,0.0858167071975124,0.0220577174552511,0.0095531261365101,1.6785068271519192
PKN3,-0.00444865626992,0.0095498071672729,-0.192910770526606,0.0054052604616576,0.0094960903582789,0.2447153110601704,-0.0022252227377247,0.0095556944607728,-0.088380252755173
PKNOX1,0.0018554133287277,0.0095492623633295,0.0726577124534851,-0.0063044196282354,0.0094962317476486,-0.2951831499778491,0.0092527708710342,0.0095549999666312,0.4777103928603642
PKP4,0.0083183477442696,0.0095529021320115,0.4157808591967183,-0.0070690283395622,0.009499571436234,-0.3402676001908323,0.0038627667933568,0.0095565740108879,0.163629252325079
PLA2G12A,0.0125946867284426,0.0095486457343401,0.7277030430950354,0.0023819485285156,0.009496557298338,0.0958493589541427,0.0069238355024545,0.0095550360636779,0.3291081615976018
PLA2G15,-0.0116273524685514,0.0095487276755509,-0.6509755325745211,-0.0057365865800089,0.0094965029893898,-0.2629607230474673,0.0044619609989745,0.0095564651417836,0.1934284817465053
PLA2G4A,-0.0123324119474208,0.0095496073100139,-0.7064368852675224,0.0100491822143405,0.0094958986849685,0.537665324218581,-0.0034300712718123,0.0095565709736609,-0.1428727379480194
PLA2G4C,-0.0085684340415809,0.0095498006405474,-0.4322534482759436,-0.0028740450134527,0.0094968154885547,-0.1179449103370874,-0.005086176322701,0.0095553216443297,-0.225820424523484
PLA2G6,0.007899639785645,0.0095493982628216,0.3892126364112374,0.0182404537881611,0.0094958522777646,1.261441957696536,0.0037632911738402,0.0095552219439587,0.1588270002340749
PLAA,-0.0020346477512606,0.0095488764804815,-0.0802574934157921,-0.0090487234893901,0.0094959830305451,-0.4676767166971132,-0.0053114821153854,0.0095551132609236,-0.237842762597378
PLAAT3,0.0041819190736819,0.0095506755932682,0.1794754538292817,-0.0019948732909017,0.0094981111576631,-0.0790165615072482,-0.0058411261593133,0.0095565441152073,-0.2667477668175583
PLAAT4,0.0030378619657336,0.0095513435240931,0.1246790497127934,0.0102623095655022,0.0094977503637268,0.552929134181885,0.0202250173275066,0.0095542389887968,1.4647795640827663
PLAC8,0.0037197000002061,0.0095490733940081,0.1568370474375492,0.0104317981524751,0.0094968423727991,0.5653791366775044,0.016154471482168,0.0095540340088464,1.041466937195549
PLAG1,-0.0032013039945721,0.0095525569164115,-0.1322161790458455,-0.0136715465672857,0.0094991836209867,-0.8235821964008553,-0.0240413246270099,0.0095530018195163,-1.9258127783815469
PLAGL1,-0.0285770504011281,0.0095449602297832,-2.559058987693315,-0.0127504499547404,0.0095008844964507,-0.7456578523010524,-0.0086842373659011,0.0095550584407255,-0.4395639868223851
PLAT,-0.0231641332688845,0.0095472478293208,-1.8161206941233403,-0.0081097821698916,0.0094959329989048,-0.4054872931572972,-0.0195161787013142,0.0095531630489817,-1.3863034870792266
PLAUR,0.0021623357641353,0.0095494361430398,0.0857273991753756,-0.0006807431977625,0.0094985930814228,-0.025549289941643,0.0057360551597416,0.0095579884915288,0.260878172926804
PLB1,0.0133108670061634,0.0095481221286848,0.7869570104645109,-0.0089052819065563,0.0094990653199835,-0.4577635167603968,0.0054285264032663,0.0095554055910856,0.2441467088506901
PLBD2,0.0039865234333633,0.0095575046501368,0.1696636599096061,-0.0114997754370852,0.009497770112173,-0.6458854233251086,0.0014106421911794,0.0095571384778036,0.0542063106911279
PLCB1,7.789761896640423e-05,0.00954907886667,0.0028358902272331,-0.0056069806601029,0.0094962076666016,-0.2557813148645291,-0.0112023278180462,0.0095559373596845,-0.6177910845941172
PLCB2,0.0172186242238837,0.0095499623448541,1.146208845025814,0.0218846656656455,0.0094940535985584,1.6740737852413885,0.0069745284814221,0.0095555483255113,0.3321070669190279
PLCB3,0.000792052110845,0.0095488772977252,0.0297019040355161,-0.0001194455597963,0.0094963574969664,-0.0043803043163436,0.0018828097744299,0.009557184774381,0.0737462743545198
PLCG1,0.0157772783933002,0.0095474912437094,1.0067376188298,0.0085191868831071,0.0094956124691194,0.4322122892232786,0.0067713227952059,0.0095549160748529,0.3200800271102908
PLCG2,-2.4725637255433885e-05,0.0095488701901689,-0.0008981696647561,-0.0078374387518608,0.0094959476046191,-0.3880714258714676,-0.0121982417108674,0.0095548515300434,-0.6951827982615838
PLCL1,-0.0152520014454581,0.0095479884162133,-0.9577999780898764,0.0076613199689709,0.0094960369423015,0.3769531857642963,-0.0006658367933815,0.0095556545469526,-0.0248211450935852
PLCL2,5.364137382920905e-05,0.0095525502724065,0.0019501469720572,-0.0010666867512434,0.0094966762822936,-0.0406866312444058,0.0139994086974108,0.0095544162863393,0.8450059578323429
PLCXD1,0.0014576646487089,0.0095500159802627,0.0561647453866146,0.0109592185146225,0.0094959366507961,0.6046978327315853,0.001826927375671,0.0095547773503348,0.0714156894721336
PLCXD2,-0.0026383735771892,0.009551005546955,-0.1065885343902365,0.024482216778085,0.0094955517768824,2.002517648155342,0.0131638280273584,0.0095544506987572,0.7739081337488437
PLD1,0.0024068685358655,0.0095484729413416,0.0963713044103288,0.0044339671487886,0.009499148744549,0.1933656200518363,-0.005561679792799,0.0095546615543751,-0.2514106799209404
PLD2,-0.0230241636191912,0.0095463409555652,-1.7988997505365107,0.0125075033819083,0.0095001005733632,0.7258147205141172,0.0143736702554295,0.0095555754753945,0.8776060404330035
PLD3,0.0052659534356243,0.0095494308258342,0.2355680353253374,0.0062229219665004,0.0094959427745175,0.2904987604961823,0.0165924870755132,0.0095539650156767,1.083722932020459
PLD6,-0.0098100290639249,0.0095493311873743,-0.516695066689335,-0.0260926839666183,0.009492993733257,-2.2222567926546506,-0.025560653718882,0.0095529027421696,-2.1267574410118772
PLEC,0.0122713467578621,0.0095501075496796,0.7014972250659768,0.0177371596933371,0.0094966811955137,1.2088183220277575,0.0177014478310667,0.0095539097708299,1.194235918094122
PLEK,0.003746018678093,0.0095493620974602,0.1581030346919147,0.0032321850903699,0.0094962787043302,0.1345469246393647,0.0114958109086199,0.0095564756203708,0.6401112631885655
PLEKHA1,0.0122633747847791,0.0095484557125442,0.7010297074669265,0.023887544325211,0.0094952634390653,1.9247196789908347,0.019931901751821,0.0095545594389017,1.4318967720532498
PLEKHA2,0.0177872913310456,0.0095473942901168,1.2042451722785252,0.0244677008930415,0.0094938059022553,2.001192817340865,0.0257152771199963,0.0095525811504838,2.1478854955848385
PLEKHA3,-0.0026293932337748,0.009552793183538,-0.1061658758553834,-0.0056162998899296,0.0095018083826246,-0.2561132917741119,0.0030380745721902,0.0095552621546628,0.124631561558062
PLEKHA5,-0.0088358162336321,0.0095487141685703,-0.4500051477461746,-0.0058236439420659,0.0094971022186506,-0.2678030263265046,-0.0160341302168358,0.009554135513737,-1.0299827666213504
PLEKHA7,0.000451587929068,0.0095499221271302,0.0166961500519484,-0.0117264773358257,0.0094964230836152,-0.663700643116472,-0.0121554981690182,0.0095552254918422,-0.691747517400886
PLEKHA8,-9.355617812997004e-05,0.0095491707234005,-0.0034081380441894,-0.0014336850603554,0.0094969163183194,-0.0555136228635981,-0.0098876842109194,0.0095562274551377,-0.5216656036562245
PLEKHB1,-0.0044646187485927,0.0095490934674909,-0.1937383906951258,0.009669413384925,0.0094962508181208,0.5106197894832656,0.0030960522685816,0.0095553839063649,0.1272985843064548
PLEKHB2,-0.0050627072189003,0.0095520815108997,-0.2246697778548415,0.0297452594641036,0.0094920345129204,2.761783353447997,0.0201111378097625,0.0095538821676805,1.4520739957711997
PLEKHF1,-0.015447576414936,0.0095491325408875,-0.9756883727649462,-0.0118469432628028,0.0094971321267336,-0.6731134351445313,-0.0024758355106615,0.0095552330609563,-0.0993287092218687
PLEKHF2,-0.0020815446903262,0.0095489695097963,-0.0822614539322331,0.0151061576276846,0.0094987077360316,0.9516070400099932,-0.0042389003924947,0.0095571777394956,-0.1821763287894033
PLEKHG1,-0.0111617104647902,0.009549001777717,-0.6153337584557509,-0.0083766072301478,0.0095004319579908,-0.4225610065399324,0.0027718667176986,0.0095570775416544,0.1124971202979248
PLEKHG2,0.0061295390622202,0.0095486784813126,0.2832162891052973,0.0151360053350957,0.0094954941914495,0.9548318506335736,-0.0032117910620763,0.0095551694437321,-0.1326631143884026
PLEKHG3,0.0189100015874553,0.0095649905366293,1.3181552579289408,0.0240165867817631,0.0095015370640916,1.9394262461000875,0.0227190930368841,0.0095641499297321,1.7558419093311997
PLEKHG4,-0.0011038516439763,0.0095501805860205,-0.0419217619140479,0.0069965768561783,0.009496032037993,0.3360484391555515,-0.0089199598199122,0.0095548548152659,-0.4552432017166363
PLEKHH2,-0.0160104691349897,0.0095545189017108,-1.0276740526968438,-0.0077123006377748,0.0095041924578502,-0.3797416502529142,-0.017396853237871,0.0095538883774339,-1.1633797611178514
PLEKHJ1,0.0173029560175292,0.0095484871794589,1.1549261595216191,0.016830385407066,0.0094950622454292,1.117290013280131,0.0045656150760937,0.0095565725356184,0.1987056816532726
PLEKHM1,0.0010519495206261,0.0095495362927231,0.0398686094339292,-0.0074493239476693,0.0094961383672831,-0.3637245617368884,0.009433272078487,0.0095548206963495,0.49008810828618
PLEKHM2,-0.0139689757722785,0.0095480509943431,-0.8431744458267456,-0.00065120637071,0.0094971826086809,-0.0244145180777757,0.0090627497541755,0.0095548437363507,0.4648361079538983
PLEKHM3,0.0011067539648827,0.0095491493999236,0.0420417246011521,0.017385199804009,0.0094949941780103,1.173084763536184,0.0146213037606142,0.0095548134849717,0.8996889453278442
PLEKHO1,0.0046005848249151,0.0095496056824516,0.2006672790191692,0.0238714652989381,0.0094935885404116,1.9231809371453263,0.019713282215254,0.0095534620057756,1.4079148450821704
PLEKHO2,-0.006405248435485,0.0095490031443337,-0.2989701572222532,0.0149619163633318,0.009495577300324,0.9388105944097336,-0.001271634684028,0.0095559980884155,-0.0485949618206187
PLGLB2,0.006812298443224,0.0095483219713154,0.3227767990376771,-0.0027056715417655,0.0094958303608581,-0.1103055545131437,-0.0079694951845739,0.0095546513690687,-0.3933549681393546
PLGRKT,0.014979616531323,0.0095486979866283,0.93280622799338,0.0092375515409401,0.0094972085859147,0.480508097267434,0.0047605431509241,0.0095566963354683,0.2087321640771659
PLIN2,-0.0113341930402852,0.0095484382946614,-0.6284786690081713,-0.0060514328302083,0.0094962210511649,-0.280687234071144,-0.0069554991371468,0.0095555333848133,-0.3309725851687771
PLIN3,-0.004746166453709,0.0095503320382468,-0.2081516107623079,0.006984349622451,0.0094970405909839,0.3352666946863225,0.0049497291932131,0.0095552823477441,0.2186309545806021
PLK1,0.0072494984161589,0.0095575866161178,0.3485631446107388,-0.0158141017806148,0.0095001127188866,-1.0176534213454334,-0.0005641473548947,0.0095548513170857,-0.0209440478888299
PLK2,-0.0080856165280547,0.0095499043153342,-0.4009931311998276,-0.0088651557367323,0.0094961224444264,-0.4552452287298514,-0.0118880166595812,0.0095546549419127,-0.6707070037586318
PLK3,-0.0044310944685058,0.0095487936791183,-0.1920437446869105,0.0048003784417839,0.0094961518120777,0.2123890642094776,-0.006659368012474,0.0095550180887538,-0.3134985476476612
PLK4,-0.0047074459755911,0.0095560380700053,-0.2060038617920063,-0.0030140630005844,0.0095006061346728,-0.1243251951950214,0.0021761345197834,0.0095548841499286,0.086268719097162
PLOD1,0.0198440245473075,0.0095469973682018,1.4238763684178335,-0.0001049538883594,0.0094971134942655,-0.0038462209193278,-0.0014971286366486,0.0095566712877805,-0.0577352488536409
PLOD3,-0.0001671774498769,0.0095491279065279,-0.0061088151395157,0.0133010251917828,0.0094954121216708,0.7923471753787408,-0.0018073560918328,0.0095558328647806,-0.0705864731433496
PLP2,0.0226509542125775,0.0095475126508157,1.7523184038747552,0.0273640574425012,0.0094929863788181,2.403149572629909,0.0126746052975228,0.0095545335696097,0.7335702709075537
PLPBP,-0.0066262915721435,0.0095486580045252,-0.3118219434139474,0.0049607585497402,0.0094963112436976,0.2208287775380218,-0.0079490287391448,0.009554914144279,-0.3920452834719618
PLPP1,0.0082305168510693,0.0095501586874923,0.4102673841494124,0.0171572088318506,0.0094955267959645,1.1499083385583768,0.0164131143042515,0.0095540010859895,1.066321552724832
PLPP2,-0.0016318880180042,0.0095494082362357,-0.0633283007155008,-0.0088568351272885,0.0094956022897091,-0.4547178536783616,0.003813520800444,0.0095548816285542,0.1612677021125312
PLPP5,0.003818243818108,0.0095492423732293,0.1616065407939457,0.011868089375993,0.0094956888373079,0.6749263078767404,0.0006881543540528,0.0095553903113413,0.0256774527815879
PLPP6,-0.0026390881565622,0.0095503021036868,-0.1066291080508435,0.0179793482581671,0.0094977175966142,1.23372240388988,-0.0018169284092497,0.0095562786253183,-0.07098419239445
PLRG1,-0.0149652632779797,0.0095474187849233,-0.9316850765970196,0.0081357432625288,0.0094957698704497,0.4071709851644298,-0.0125849957821612,0.00955525361028,-0.7262096635455297
PLS1,-0.0066501949899512,0.0095487517958192,-0.313217052324674,0.0032051959732299,0.0095016728498603,0.1331960288626145,0.0092863029669232,0.0095573803954833,0.479840271819918
PLS3,-0.0053632796587492,0.0095484590535111,-0.2408321053254207,0.0132404555250349,0.0094950778546694,0.7872569494454932,0.0023884033518521,0.009555422884383,0.0954853165513913
PLSCR1,0.012764862658655,0.0095494741676041,0.7414923037102675,0.0096244302435964,0.0095001424005994,0.5071795677649209,0.0159927250704271,0.0095553715496148,1.0258546090799676
PLTP,-0.022735657857138,0.0095474098654295,-1.7627881077987753,-0.009367383313894,0.0094982426444615,-0.4893939199549025,-0.0138944977589606,0.0095555854723095,-0.8357791205342744
PLXNA3,0.0070696587121438,0.0095512650022401,0.3379918814013475,0.0036499628371881,0.0094963532977416,0.1544533610204712,0.0029615398667876,0.0095552059059723,0.1211264332235037
PLXNA4,0.0021311218365045,0.0095536788365365,0.0843434427495024,0.0177844855128741,0.0094961582584916,1.2138064984939134,0.0176953288168168,0.0095538966834329,1.1936146383111608
PLXNB2,0.0005128126978229,0.0095496325069831,0.0190084776328984,0.0117538875375949,0.0094963636071196,0.665858981543941,0.0067264910846824,0.0095550297445206,0.3174360144006588
PLXNC1,0.0227428530638991,0.0095463704564468,1.7639820759520768,0.0062394261202947,0.0094983228671813,0.2913577536054219,0.0163596699252894,0.0095563451541008,1.0607775041194285
PLXND1,-0.0200730429391823,0.009554430034291,-1.447678831202432,-0.0060151218498066,0.0094977777744762,-0.2785697480914414,-0.0149005732464827,0.0095545872070656,-0.9248091200789612
PM20D1,-0.0094618339753101,0.009551752768303,-0.4922657814726529,-0.0024384388055926,0.0095015263029663,-0.0982888139324805,0.0036667062742557,0.0095567142045236,0.1541430811200218
PM20D2,8.247110581638894e-06,0.009552511371697,0.0002992596602469,-0.0016977882495233,0.0094963681716131,-0.0664562902131748,0.0058792943311538,0.0095558945889147,0.2688945731529042
PMAIP1,-0.0066290995159669,0.009548882902812,-0.3119770371946443,-0.0070274608774256,0.0094970605181034,-0.3378665954643662,-0.0019675242569219,0.0095553452548489,-0.0773438363966009
PMCH,-0.0029754181293829,0.0095541511056395,-0.121775753668086,-0.0119161362849135,0.0094976452202923,-0.6785345257900423,-0.0014100054562868,0.0095551593556337,-0.0541923058088494
