gene	gene_id	lof.oe_ci.upper	mis.z_score	IEI	gwas_score	rest_coef_beta	rest_se_beta	rest_signed_log10p	stim8hr_coef_beta	stim8hr_se_beta	stim8hr_signed_log10p	stim48hr_coef_beta	stim48hr_se_beta	stim48hr_signed_log10p	polarization_score
MRPS5	ENSG00000144029	7.1707e-01	-4.4387e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.6835075211786
MRPS6	ENSG00000243927	9.0593e-01	-2.8907e-01	0	0.079599	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.955020223603764
MRPS7	ENSG00000125445	7.8850e-01	-1.4075e-01	0	0.145791	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.199857714531117
MRPS9	ENSG00000135972	9.6365e-01	1.5783e-01	0	0.030789	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.9781788050655695
MRRF	ENSG00000148187	1.0629e+00	-8.7368e-02	0	0.0	-0.0197144623061818	0.0095470403936997	-1.4095096107874292	-0.0098697652464459	0.009495801090277	-0.5248374709477206	-0.0067413586878042	0.0095562341060207	-0.3182604769359918	-13.845750579812732
MRS2	ENSG00000124532	9.9019e-01	1.1221e+00	0	0.433607	-0.0044104589108143	0.0095491498726186	-0.1909898378935632	0.012748934639806	0.0094954755663263	0.7461321030338935	-0.0076851580387536	0.0095552625723154	-0.3754602728469188	-19.376940957443654
MRTFA	ENSG00000196588	3.4799e-01	3.0099e-01	1	0.18146	-0.0066719373219395	0.0095487557030191	-0.3144911321866784	0.0025514487653978	0.0095000375120293	0.1033284534080335	0.0238077496138527	0.0095536644566202	1.895602891128467	NA
MRTFB	ENSG00000186260	3.7928e-01	8.3383e-01	0	0.246441	0.0032218916719299	0.0095493097555689	0.1332251635130343	0.0113114721697616	0.0094966293515931	0.631455428051524	-0.002076677993938	0.0095552650514413	-0.0819945040396843	6.654506436448865
MRTO4	ENSG00000053372	4.5897e-01	-9.1797e-02	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A1	ENSG00000156738	9.1600e-01	6.7983e-02	1	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A10	ENSG00000172689	1.3455e+00	-3.1576e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A12	ENSG00000071203	1.6210e+00	-3.5459e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A13	ENSG00000204979	1.6433e+00	1.2346e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A14	ENSG00000166928	1.5998e+00	-5.6251e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A15	ENSG00000166961	1.5232e+00	2.6155e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A18	ENSG00000214782	2.8417e+00	-3.3652e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A2	ENSG00000149534	1.2913e+00	1.4734e-02	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A3	ENSG00000149516	1.0823e+00	-8.1524e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A4A	ENSG00000110079	1.2877e+00	7.6015e-02	0	0.41354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A4E	ENSG00000214787	2.4530e+00	-4.7575e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A5	ENSG00000166930	1.2705e+00	-1.7923e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A6A	ENSG00000110077	1.3565e+00	-2.8654e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A6E	ENSG00000166926	1.0910e+00	-1.9280e-01	0	0.039843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A7	ENSG00000166927	1.2880e+00	2.8792e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MS4A8	ENSG00000166959	1.5695e+00	2.5162e-01	0	0.259372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSANTD1	ENSG00000188981	5.4374e-01	5.1122e-01	0	0.269124	-0.020013610961971	0.0095497081501098	-1.44214078477457	0.0014826249738928	0.0094984501139923	0.0575137581839198	-0.0083200922531038	0.0095565376953182	-0.4156889819115694	NA
MSANTD2	ENSG00000120458	5.3024e-01	2.5220e+00	0	0.0	0.0025604059237687	0.0095491929447658	0.1031399768079109	-0.0060142921655288	0.0094961027955724	-0.2785828538136794	-0.0019873511745974	0.0095556506217681	-0.0781828960521781	NA
MSANTD3	ENSG00000066697	6.5790e-01	2.0106e+00	0	0.0	0.0003804213838377	0.0095496944495803	0.0140238742167257	0.0035362799194391	0.0094966596395616	0.1489717679070512	-0.0022806290087172	0.0095554168887721	-0.0907848343404506	NA
MSANTD3-TMEFF1	ENSG00000251349	5.5089e-01	1.2291e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSANTD4	ENSG00000170903	6.0249e-01	9.3242e-01	0	0.038532	-0.0113669147672671	0.0095489826639693	-0.6309265730370763	0.000437807840905	0.0094969146258577	0.0162693778540391	-0.0150915425189086	0.0095567797869453	-0.941832382455756	-9.061351606891256
MSC	ENSG00000178860	1.6899e+00	-8.0067e-01	0	0.093147	0.0006972128324966	0.0095493813199264	0.026042021672785	-0.0187349793921433	0.0094943842092491	-1.3143484149173272	-0.012829517428595	0.0095544350198582	-0.7462480170483681	NA
MSGN1	ENSG00000151379	7.6472e-01	1.3585e-02	0	0.138336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSH2	ENSG00000095002	5.9251e-01	-4.3122e+00	0	0.500565	0.001051513506864	0.0095562996111108	0.0398219539429727	-0.0058386931849531	0.0095010404663349	-0.2685106739220422	-0.0118563433169532	0.0095551581224403	-0.668178514350056	NA
MSH3	ENSG00000113318	1.0104e+00	-1.2946e+00	0	0.060354	0.002999593927696	0.0095487734907112	0.1229597712536195	-0.0006394715698494	0.0094962508383114	-0.0239653032933631	-0.01323215690003	0.0095575204603486	-0.7792611253329954	NA
MSH4	ENSG00000057468	1.0954e+00	4.2223e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSH5	ENSG00000204410	8.7409e-01	2.0775e+00	0	0.0	-0.0086070099846429	0.0095487033229048	-0.4348533423929506	-0.0094182544895953	0.0094994448028653	-0.4928376146526658	0.0001732095864078	0.0095570140543026	0.0063255634964574	5.458598618283368
MSH5-SAPCD1	ENSG00000255152	NA	2.0988e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSH6	ENSG00000116062	8.5473e-01	-5.3226e+00	1	0.057127	-0.0135960576410227	0.0095571789409967	-0.8100033493073165	-0.0006767030046614	0.0094970137500383	-0.0253977408054138	-0.0069395902919588	0.0095550379572102	-0.3300460384473267	NA
MSI1	ENSG00000135097	4.2441e-01	3.8302e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSI2	ENSG00000153944	5.5976e-01	3.0599e+00	0	0.519194	0.0080505860946794	0.0095533438540628	0.3985747355973577	-0.0037581836026418	0.0094966906648648	-0.1597010264825218	0.0135794075370892	0.0095552324020043	0.8088222107083214	8.770624537548569
MSL1	ENSG00000188895	4.6844e-01	1.9570e+00	0	0.0	-0.0106565404910885	0.0095487761725113	-0.5776693890424636	-0.0073301131399889	0.0094964395308163	-0.3563479362569291	-0.0010430354865978	0.0095577801882211	-0.0394807909655783	20.842602635051858
MSL2	ENSG00000174579	1.7607e-01	2.9466e+00	0	0.232355	-0.0007772813364875	0.0095485721310366	-0.0291312350480337	-0.00786247705282	0.0094979410499474	-0.3895560445909171	0.0062164450549609	0.0095551073876266	0.2879181078556208	17.81661235791837
MSLN	ENSG00000102854	1.3572e+00	-2.3007e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSLNL	ENSG00000162006	4.5558e+00	-1.3570e+01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSMB	ENSG00000263639	1.6163e+00	4.1660e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSMO1	ENSG00000052802	8.7677e-01	1.3064e+00	0	0.0	0.0069376096107563	0.0095492344921339	0.3301792112234797	-0.0153631614011492	0.00949579682387	-0.9758637152306974	-0.0107511975522618	0.0095560187797834	-0.5840523252629979	NA
MSMP	ENSG00000215183	9.9475e-01	1.0874e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSR1	ENSG00000038945	1.4103e+00	-4.3597e+00	0	0.506417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSRA	ENSG00000175806	2.1672e+00	-5.0690e+00	0	0.735407	-0.0067429469376161	0.0095493619167735	-0.3186394851605479	0.0005274135740149	0.0094962699881641	0.0196738458437838	0.0157361589551037	0.0095540673687665	1.0018544099986206	NA
MSRB1	ENSG00000198736	1.3602e+00	-6.1736e-01	0	0.0	0.0192525800998837	0.0095472512524875	1.3588598111085306	-0.0023875804732146	0.0094974022730408	-0.0960883517565859	0.0032498063710112	0.0095587211439327	0.1343775341480731	NA
MSRB2	ENSG00000148450	1.3410e+00	8.1960e-01	0	0.0	-0.0040881598124145	0.0095495478952849	-0.1748421065138627	-0.008712403713103	0.0094969630548626	-0.4449547544732833	-0.0064530788212175	0.0095552194798775	-0.3014902416118017	NA
MSRB3	ENSG00000174099	9.8224e-01	8.7879e-01	0	0.482267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSS51	ENSG00000166343	1.0697e+00	9.1015e-01	0	0.0	-0.0032850378389421	0.0095490021650772	-0.1361784656051173	0.012301312507937	0.0094955782388099	0.7095587513040095	0.0027704075771438	0.0095556493071026	0.1124500503377841	NA
MST1	ENSG00000173531	9.1901e-01	1.8983e+00	0	0.886428	-0.0015486341138123	0.009549783737878	-0.0598923602289144	-0.0087042479802565	0.0094959189717826	-0.4444744817277016	-0.008774975550414	0.0095549576086312	-0.4455759886395273	0.9997854458334254
MST1R	ENSG00000164078	9.9364e-01	1.5624e+00	0	0.097644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSTN	ENSG00000138379	6.0246e-01	9.5120e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSTO1	ENSG00000125459	6.0636e-01	4.4785e+00	0	0.037505	-0.0076935238475094	0.0095487762008242	-0.3763073338841616	0.0046748305250499	0.0094977669542756	0.2058009185379397	-0.0143016201358117	0.0095543861958251	-0.8714143889507523	NA
MSX1	ENSG00000163132	1.0736e+00	-7.4942e-01	0	0.513103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSX2	ENSG00000120149	9.2150e-01	5.5968e-01	0	0.624359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT1A	ENSG00000205362	2.1580e+00	2.1879e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT1B	ENSG00000169688	1.1602e+00	-3.8228e-02	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT1E	ENSG00000169715	1.9653e+00	1.5974e-01	0	0.0	0.0063961747106334	0.009550843831164	0.2983758867939041	0.0106569606816696	0.0094967201825829	0.5820078518744561	-0.0084805279128023	0.009555033639411	-0.4261947021382974	-0.4085685809036208
MT1F	ENSG00000198417	2.1878e+00	-2.4463e-01	0	0.0	-0.0030987193539333	0.0095491266021148	-0.1275153136232633	-0.0061405568834358	0.0094961784374202	-0.2857691497724964	-0.001880050357288	0.0095556572049653	-0.0736426653938333	NA
MT1G	ENSG00000125144	1.5783e+00	-8.1663e-02	0	0.0	-0.0151069322700142	0.0095478650577912	-0.9445225891910214	-0.0012665406669494	0.0094962805993823	-0.0487103783430737	0.0022547767937204	0.0095587320581861	0.0896290296614128	NA
MT1H	ENSG00000205358	1.6612e+00	-4.3105e-01	0	0.0	-0.0056709419810389	0.0095554532433276	-0.2573735695171628	-0.0096671927141712	0.0094987616681745	-0.5102835530701835	-0.0065069357550818	0.0095601629243837	-0.3044132265640779	NA
MT1HL1	ENSG00000244020	4.9229e+00	-9.5434e-02	0	0.077707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT1M	ENSG00000205364	2.1353e+00	-3.6269e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT1X	ENSG00000187193	1.5203e+00	1.1199e-01	0	0.0	-0.0022950443258846	0.0095488802144974	-0.0914796823175984	0.0199620467802052	0.0094948775294999	1.4492722567179053	-0.0149751879657568	0.0095541910195122	-0.9316223904233076	NA
MT2A	ENSG00000125148	1.2001e+00	1.0219e+00	0	0.0	-0.0025910563566919	0.0095493176365177	-0.104500558558077	-0.000690149409003	0.0094965898468607	-0.0259180489147185	-0.0072140497630295	0.0095552294911802	-0.3465224406636875	NA
MT3	ENSG00000087250	1.3253e+00	4.1307e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.064892265911183
MT4	ENSG00000102891	1.9227e+00	-4.4536e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTA1	ENSG00000182979	2.3801e-01	4.0979e+00	0	0.046742	-0.0060031494406052	0.0095535382214414	-0.275908270074871	-0.0058951941303722	0.0094969963486362	-0.2718235220738142	-0.0098385009355833	0.0095573222480018	-0.5181201181480687	NA
MTA2	ENSG00000149480	3.6078e-01	4.5439e+00	0	0.0	-0.0012519239811385	0.0095512437107592	-0.0478282871312787	0.0143740365272036	0.0094953220447556	0.8857062933496501	0.0044896075851679	0.0095554366787928	0.1948576574377669	-20.389016185280735
MTA3	ENSG00000057935	5.4230e-01	-5.4742e-01	0	0.052424	-0.0007597235816146	0.0095510431353473	-0.0284450182358306	-0.0096727579576231	0.009495804979693	-0.5108872846532118	-0.0002753035239373	0.009557225703057	-0.0100965432556465	24.67884144933715
MTAP	ENSG00000099810	1.3119e+00	-1.5640e-01	0	0.536081	0.0215657202970338	0.0095469147203483	1.6214545687075257	0.0116138469759426	0.0094972316639518	0.6548098558820286	-0.0107717182007486	0.0095568637948094	-0.5854990728195096	NA
MTARC1	ENSG00000186205	1.0058e+00	5.7917e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTARC2	ENSG00000117791	1.0446e+00	4.2083e-01	0	0.532545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTBP	ENSG00000172167	1.0181e+00	8.0879e-01	0	0.0	0.0035894285437185	0.0095560795331773	0.150452346379508	0.0040513635435537	0.0095009496594544	0.1740466806682215	0.0077659207914075	0.009557191068921	0.3804053878365537	NA
MTCH1	ENSG00000137409	6.6088e-01	2.4982e+00	0	0.03761	-0.0015366392000575	0.0095512110061611	-0.0593901002542228	0.0104543648784082	0.0094974443065905	0.5669871021413658	-0.0014554812198734	0.0095559143002666	-0.056038976959551	9.740895075269858
MTCH2	ENSG00000109919	6.8941e-01	2.4226e+00	0	0.0	-0.0067948786604822	0.009549573701721	-0.32169417100218	0.0069901405615001	0.0094961455795105	0.3356553554747565	-0.0080556551981726	0.0095552284957611	-0.3987963310891139	-0.6390086937384625
MTCL1	ENSG00000168502	6.7377e-01	-5.8533e-01	0	0.189833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTDH	ENSG00000147649	6.2275e-01	3.6061e-01	0	0.0	0.0030649792828553	0.0095492384842988	0.1259576443957653	-0.0047719431133542	0.0095066114239246	-0.2106270308502903	-0.0135291539301791	0.009555003800674	-0.8045801118472219	NA
MTERF1	ENSG00000127989	1.2504e+00	-6.0796e-01	0	0.067109	-0.0024961810839702	0.0095488759083395	-0.1002995463508513	0.0007667375595168	0.0094968513611191	0.0288850001891801	-0.0124435693304989	0.0095547416572292	-0.7148340094662702	NA
MTERF2	ENSG00000120832	1.1174e+00	-2.1874e-01	0	0.0	-0.0002334433537233	0.0095502729132555	-0.0085527583023639	-0.0064235802601355	0.0094963722409294	-0.3020863188908101	-0.0137166325773851	0.0095545428840569	-0.8206172532717172	-35.03666705634275
MTERF3	ENSG00000156469	1.2860e+00	5.1124e-01	0	0.0	-0.0052912740856436	0.0095488767099436	-0.2369431623151474	0.0017949465422871	0.0094964690561944	0.0705366683075782	-0.0107437536160257	0.0095546739307774	-0.5836140651136571	2.497401092060268
MTERF4	ENSG00000122085	1.1314e+00	9.2411e-01	0	0.0	-0.0035565464556668	0.0095489544771504	-0.1490095752757655	-0.0138585025474898	0.0094953209975475	-0.8402709450141176	-0.0287630045662112	0.0095516671580367	-2.58381719381062	NA
MTF1	ENSG00000188786	4.4630e-01	3.8345e+00	0	0.35616	0.0052607589923919	0.0095494771189875	0.235288226989419	-0.0184547458797792	0.0094949257957073	-1.284296827210088	-0.0082017779968367	0.0095553406125978	-0.4081332237456339	5.57749078516129
MTF2	ENSG00000143033	2.2912e-01	3.6016e+00	0	0.0	-0.004609699985476	0.0095495451338869	-0.2011363985089343	-0.0106170362645842	0.0094962514548974	-0.5790854467231628	-0.0046788238990976	0.0095587724286231	-0.2044591314809551	-1.142956184319026
MTFMT	ENSG00000103707	1.1564e+00	-5.7754e-01	0	0.0	-0.0176488526155347	0.0095476643802193	-1.1900544024090467	0.0046748801384841	0.0095026660243385	0.2056783854928325	0.0006959292830465	0.0095565417525508	0.0259726683381005	NA
MTFP1	ENSG00000242114	1.6262e+00	1.4718e-01	0	0.0	-0.0026895429474428	0.0095494957096491	-0.108895883986766	-0.002959757560609	0.0095001689951348	-0.1218287289626642	0.0055822267745612	0.0095557006096847	0.2525004463287056	NA
MTFR1	ENSG00000066855	9.8816e-01	8.0505e-01	0	0.658995	0.009666755120802	0.0095498105267795	0.5066212033963248	-0.0129475060604947	0.0094962133310848	-0.7625260286048656	-0.0091707719930059	0.0095552184574012	-0.4721195112608096	13.33890060879121
MTFR1L	ENSG00000117640	6.0846e-01	1.0894e+00	0	0.0	0.0043205758302168	0.0095501893835051	0.1864292790603047	0.0074490967332768	0.0094968749266288	0.3636746714368598	0.0018931491097704	0.0095552738045843	0.074198121676496	NA
MTFR2	ENSG00000146410	1.3717e+00	1.4931e-01	0	0.034204	-0.0005235357657864	0.0095522567437058	-0.0194091152304394	-0.014042835979568	0.0094991080523394	-0.8559003613560217	-0.0079787154207033	0.0095564232646854	-0.393845490940755	NA
MTG1	ENSG00000148824	1.0313e+00	-1.3235e+00	0	0.0	-0.0143226196088555	0.0095478943240726	-0.8741206784738984	-0.0016795010147495	0.0094964063499544	-0.0656912713023831	-0.008278486696207	0.0095554560567052	-0.4130632595630907	0.8184885258684931
MTG2	ENSG00000101181	1.1382e+00	2.3577e-01	0	0.0	0.0005154726409798	0.0095489074379385	0.0191106595728481	-0.0083102483690573	0.0094972886294007	-0.4184073953131616	0.0087048197955855	0.0095550765456219	0.4409225107579346	12.166101664229307
MTHFD1	ENSG00000100714	5.1296e-01	3.2885e+00	1	0.036878	0.0011317383493648	0.0095559033008969	0.0430029551468522	0.0028863670846023	0.009497373286002	0.1185008825116179	-0.0068453588561924	0.0095561683469749	-0.3244014906814687	8.056062460954784
MTHFD1L	ENSG00000120254	8.1541e-01	1.5472e+00	0	0.0	-0.002485123444484	0.0095537487354517	-0.09975527559939	-0.0151802279471192	0.0094994635537384	-0.9583318307126608	-0.013360738268343	0.0095554437819924	-0.7902928706033607	41.33830295415468
MTHFD2	ENSG00000065911	9.8110e-01	1.2483e+00	0	0.0	-0.0054591958476511	0.0095487430335372	-0.24601549667136	-0.019143400652126	0.009494913472558	-1.3584654836892651	-0.0211622964914166	0.0095552807862768	-1.5718679265716848	20.584913723771287
MTHFD2L	ENSG00000163738	1.1342e+00	-6.9546e-01	0	0.078233	-0.0112038846094333	0.0095482949671296	-0.6185874718244572	-0.00723981669364	0.0095012954661468	-0.3505803336408896	0.0079883256813111	0.0095557451794466	0.3944906149986662	NA
MTHFR	ENSG00000177000	9.1726e-01	1.8317e+00	0	0.357393	0.0021750896412287	0.0095510768758207	0.0862610544328634	-0.0039906920656874	0.0094963893065487	-0.1711315115760628	0.0104386975821772	0.0095600717491451	0.5608271689891945	NA
MTHFS	ENSG00000136371	1.0328e+00	1.6198e-01	0	0.290183	0.0045322312447885	0.0095497284661128	0.1971668565452363	0.0173722409434721	0.0094952141670789	1.1717261640079366	0.0054960508379336	0.0095551642960757	0.2478181155922836	NA
MTHFSD	ENSG00000103248	1.5641e+00	-2.9070e+00	0	0.119136	0.0027803109861573	0.0095491973672542	0.1129810021605068	-0.003727353335619	0.0094962551294334	-0.1582084855468561	-0.0009056762427717	0.0095568977753801	-0.0340922195050286	NA
MTIF2	ENSG00000085760	1.0361e+00	-1.6194e+00	0	0.0	0.0017756359433992	0.0095491531034636	0.0693107889037246	-0.0024259243742569	0.0095039526387868	-0.0977079392274841	-0.0094773863306786	0.0095550040346564	-0.4931165812380383	13.977651763254316
MTIF3	ENSG00000122033	9.9938e-01	6.9867e-01	0	0.375252	0.0100037110475392	0.0095504015245771	0.5303126590054486	0.0103294682757923	0.009496351265385	0.5579309950297274	0.0007153583279767	0.0095564493367961	0.0267194291650838	NA
MTMR10	ENSG00000166912	7.9394e-01	5.8471e-01	0	0.0	0.0134476839937552	0.0095484954797126	0.7984546817460926	0.0013196957023945	0.0094986944644937	0.0508518430673282	-0.0139240713952817	0.0095549820403224	-0.8384097370365634	-32.214824059389
MTMR11	ENSG00000014914	1.0620e+00	9.3336e-01	0	0.0	0.0019789528418672	0.0095494456483173	0.0778807998307927	-0.0071309703592259	0.0094966361667875	-0.3441584609150389	-0.008250788664989	0.0095565757751823	-0.4112160432209303	NA
MTMR12	ENSG00000150712	4.5612e-01	2.4947e+00	0	0.0	-0.0113866007188664	0.0095486566982913	-0.6324606547997624	0.0031888418631999	0.0094964886975526	0.1325122461145303	0.0029458676581737	0.0095560482981252	0.1203990640827918	NA
MTMR14	ENSG00000163719	7.0757e-01	8.0602e-01	0	0.0	-0.0108588604445502	0.0095482945124705	-0.5926835664739024	-0.0093046985979996	0.0094967707201232	-0.4851617389789965	-0.0044560876542774	0.0095551457207492	-0.1931616431686587	NA
MTMR2	ENSG00000087053	7.9275e-01	1.7382e+00	0	0.056568	-0.0151934732939721	0.0095478290628403	-0.9524489383627798	0.0152941260543545	0.0094952151564717	0.9695228966884386	-0.0055474099080879	0.0095552180416966	-0.2506140317066525	NA
MTMR3	ENSG00000100330	3.2472e-01	3.0238e+00	0	0.563636	-0.0018504011542321	0.0095488884675254	-0.0724498270750701	0.0001516693459799	0.0094967770544587	0.0055692824447758	0.0142870242452997	0.0095552971195093	0.8700109061002751	2.0165599160943866
MTMR4	ENSG00000108389	3.2419e-01	5.1829e+00	0	0.0	-0.014247098214037	0.0095479915902265	-0.8674610865014682	0.0023449014826924	0.0094965912990673	0.0942178752270744	-0.014150399615641	0.0095543308221668	-0.8581631539638502	NA
MTMR6	ENSG00000139505	7.4866e-01	1.6068e+00	0	0.030969	-0.0022494304540882	0.0095492442534396	-0.0894942079421049	0.0089371169800789	0.0094960190540066	0.4601062384386252	0.0148431476420999	0.0095544891219844	0.9196379406681896	NA
MTMR7	ENSG00000003987	1.1335e+00	-3.3364e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTMR9	ENSG00000104643	7.3345e-01	-3.7656e+00	0	0.288901	-0.0065422495343357	0.0095495727515237	-0.3068834059436238	-0.0056286262695981	0.0094977380339178	-0.2569276475875156	0.009465134604359	0.0095550449033821	0.4922684965370607	NA
MTNR1A	ENSG00000168412	2.3960e+00	4.6208e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTNR1B	ENSG00000134640	1.8811e+00	1.6492e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTO1	ENSG00000135297	8.2135e-01	1.3691e+00	0	0.062433	-0.0238472742418652	0.0095464957664913	-1.9029563797471831	-0.0001369830568936	0.0094963465323488	-0.0050271385186706	-0.0075898490935728	0.0095557156334578	-0.3695174306688058	NA
MTOR	ENSG00000198793	2.6705e-01	1.0318e+01	0	0.393114	0.0103603142985245	0.0095482453888606	0.5560738345395505	-0.0004790665295193	0.0094994770609922	-0.0178283104753035	-0.0094468921449168	0.0095552437434284	-0.4909974020375048	8.281135754397468
MTPAP	ENSG00000107951	6.6849e-01	1.2998e+00	0	0.0	-0.0067089134914585	0.0095495442721774	-0.3166295465519395	-0.0108314787296252	0.009496684052898	-0.5950285263290507	-0.0094739396207456	0.0095549073482205	-0.4928853373233772	3.68657816111194
MTPN	ENSG00000105887	4.6547e-01	2.1395e+00	0	0.396262	-0.0143848325390188	0.0095499312440773	-0.8793422883555378	0.0038467988174764	0.0094965972105906	0.1640349794207478	-0.0031265312784968	0.0095556687380557	-0.1287017656360992	NA
MTR	ENSG00000116984	6.5047e-01	3.1774e+00	0	0.045455	-0.0031788687754786	0.0095500490554743	-0.1312126125455147	-0.0054951967333427	0.0094963609513521	-0.2496241604943104	-0.0157997168486421	0.0095546746751076	-1.0077315246197824	NA
MTRES1	ENSG00000130349	1.0463e+00	2.1108e-01	0	0.030666	-0.0142198856427933	0.0095478819135529	-0.8650860639122799	-0.0063949488251429	0.0094967191405111	-0.3004080605171217	-0.0113831192502898	0.0095550863823901	-0.6316090165662979	-9.740380087574286
MTREX	ENSG00000039123	6.7947e-01	4.1067e+00	0	0.0	0.0100655698266609	0.009552981714736	0.5345230354672091	0.0112108408261107	0.0094981316740454	0.6236086292667005	-0.000741758272398	0.0095595580092129	-0.0277263501200059	NA
MTRF1	ENSG00000120662	1.0232e+00	1.5560e+00	0	0.0	-0.0142892993351533	0.0095480442562019	-0.8711654742378471	0.008406269173595	0.0094959333982905	0.4247641571817193	-0.005671876402224	0.009555234544457	-0.2574321000017091	NA
MTRF1L	ENSG00000112031	9.8881e-01	1.0391e+00	0	0.0	0.0021035008834155	0.0095516216686928	0.0831774618711495	0.0056484181005271	0.009496131310597	0.2580758309841653	0.000269152392243	0.0095552265163132	0.0098705213292989	NA
MTRFR	ENSG00000130921	1.4239e+00	5.6653e-02	0	0.162867	-0.0118798461493719	0.009549519744223	-0.6705673894684087	0.0073145619017111	0.0094965358399961	0.355386890856838	-0.0022498339137985	0.0095551955027541	-0.0894509342906434	NA
MTRNR2L1	ENSG00000256618	NA	1.4503e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTRNR2L12	ENSG00000269028	NA	-2.1217e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTRNR2L13	ENSG00000270394	NA	-2.5663e+00	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTRNR2L3	ENSG00000256222	NA	-6.9420e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTRNR2L4	ENSG00000232196	NA	-6.6961e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTRNR2L5	ENSG00000249860	NA	-1.3466e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTRNR2L6	ENSG00000270672	NA	4.7997e-02	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTRNR2L7	ENSG00000256892	NA	-4.4814e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTRNR2L8	ENSG00000255823	NA	8.8438e-01	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
