rank	gene	gene_id	pu_score	label_all	label_immune	label_status	family	gwas_present	perturbseq_measured	polarization_measured	oob_models
9236	RPS6KA1	ENSG00000117676	0.036810	0	0	unlabeled	HGNC:1156	0	0	1	95
9237	PRP4K	ENSG00000112739	0.036809	0	0	unlabeled	PFX:PRP	0	0	0	99
9238	ANKHD1	ENSG00000131503	0.036803	0	0	unlabeled	HGNC:403	0	0	0	96
9239	SPINT1	ENSG00000166145	0.036799	0	0	unlabeled	PFX:SPI	0	1	0	98
9240	IRF6	ENSG00000117595	0.036790	0	0	unlabeled	HGNC:1743	0	1	0	99
9241	SLC25A23	ENSG00000125648	0.036761	0	0	unlabeled	HGNC:863	0	1	0	97
9242	MAD2L1	ENSG00000164109	0.036757	0	0	unlabeled	PFX:MAD	0	1	0	100
9243	SLC41A2	ENSG00000136052	0.036750	0	0	unlabeled	HGNC:2191	0	1	0	100
9244	ZNF43	ENSG00000198521	0.036724	0	0	unlabeled	HGNC:28	0	1	1	100
9245	GREB1L	ENSG00000141449	0.036723	0	0	unlabeled	PFX:GRE	0	0	0	96
9246	TMEM19	ENSG00000139291	0.036723	0	0	unlabeled	PFX:TME	0	1	0	98
9247	CRNKL1	ENSG00000101343	0.036694	0	0	unlabeled	HGNC:1507	0	0	0	98
9248	SPATA31A7	ENSG00000276040	0.036691	0	0	unlabeled	PFX:SPA	0	0	0	96
9249	THAP11	ENSG00000168286	0.036683	0	0	unlabeled	HGNC:65	0	1	1	99
9250	RPS3	ENSG00000149273	0.036673	0	0	unlabeled	HGNC:728	0	0	0	98
9251	MTDH	ENSG00000147649	0.036663	0	0	unlabeled	PFX:MTD	0	1	0	99
9252	SEC24C	ENSG00000176986	0.036661	0	0	unlabeled	HGNC:1960	0	1	1	98
9253	ZFP69B	ENSG00000187801	0.036653	0	0	unlabeled	HGNC:28	0	1	0	95
9254	LGI1	ENSG00000108231	0.036645	0	0	unlabeled	HGNC:1841	0	0	0	99
9255	SPTBN1	ENSG00000115306	0.036642	0	0	unlabeled	HGNC:682	0	1	1	97
9256	FBN1	ENSG00000166147	0.036638	0	0	unlabeled	HGNC:1888	0	0	0	96
9257	SF3B4	ENSG00000143368	0.036633	0	0	unlabeled	HGNC:725	0	0	0	99
9258	JHY	ENSG00000109944	0.036619	0	0	unlabeled	PFX:JHY	0	1	0	99
9259	CAMKK2	ENSG00000110931	0.036614	0	0	unlabeled	HGNC:3851	0	0	0	98
9260	LRRC37A	ENSG00000176681	0.036610	0	0	unlabeled	PFX:LRR	0	0	0	97
9261	SLC8A3	ENSG00000100678	0.036588	0	0	unlabeled	HGNC:2161	0	0	0	100
9262	POTEG	ENSG00000187537	0.036586	0	0	unlabeled	HGNC:685	0	0	0	99
9263	CLEC11A	ENSG00000105472	0.036582	0	0	unlabeled	HGNC:1298	0	1	0	100
9264	GNE	ENSG00000159921	0.036575	0	0	unlabeled	PFX:GNE	0	1	1	97
9265	UBAP2L	ENSG00000143569	0.036569	0	0	unlabeled	HGNC:1835	0	1	1	98
9266	PLPPR5	ENSG00000117598	0.036568	0	0	unlabeled	HGNC:1127	0	0	0	94
9267	SLC4A1	ENSG00000004939	0.036560	0	0	unlabeled	HGNC:454	0	0	0	96
9268	CHRNB4	ENSG00000117971	0.036560	1	0	unlabeled	HGNC:173	0	0	0	98
9269	DDR1	ENSG00000204580	0.036551	0	0	unlabeled	HGNC:471	0	1	1	95
9270	PI16	ENSG00000164530	0.036534	0	0	unlabeled	HGNC:471	0	1	0	99
9271	LYPLA1	ENSG00000120992	0.036532	0	0	unlabeled	HGNC:1749	0	1	1	99
9272	EIF4A3	ENSG00000141543	0.036529	0	0	unlabeled	HGNC:499	0	0	0	99
9273	CLTC	ENSG00000141367	0.036529	0	0	unlabeled	HGNC:1647	0	0	0	99
9274	GATD1	ENSG00000177225	0.036529	0	0	unlabeled	HGNC:1408	0	1	0	98
9275	ANKRD20A4P	ENSG00000172014	0.036527	0	0	unlabeled	HGNC:3601	0	0	0	99
9276	MAT2A	ENSG00000168906	0.036526	0	0	unlabeled	HGNC:2234	0	0	0	97
9277	HNRNPUL1	ENSG00000105323	0.036521	0	0	unlabeled	PFX:HNR	0	1	0	98
9278	ZNF280B	ENSG00000275004	0.036511	0	0	unlabeled	HGNC:28	0	1	0	98
9279	GOLPH3	ENSG00000113384	0.036507	0	0	unlabeled	PFX:GOL	0	1	0	98
9280	VCP	ENSG00000165280	0.036505	0	0	unlabeled	HGNC:413	0	0	0	97
9281	ERC2	ENSG00000187672	0.036503	0	0	unlabeled	HGNC:1691	0	0	0	100
9282	QPCT	ENSG00000115828	0.036493	0	0	unlabeled	HGNC:1444	0	1	0	98
9283	RIMBP3	ENSG00000275793	0.036487	0	0	unlabeled	PFX:RIM	0	0	0	98
9284	FBXL5	ENSG00000118564	0.036482	0	0	unlabeled	HGNC:558	0	1	0	94
9285	CD8B2	ENSG00000254126	0.036478	0	0	unlabeled	HGNC:590	0	1	0	99
9286	EPHX2	ENSG00000120915	0.036474	0	0	unlabeled	HGNC:4	0	1	0	97
9287	GOLGA6A	ENSG00000159289	0.036466	0	0	unlabeled	HGNC:1856	0	0	0	98
9288	RNF10	ENSG00000022840	0.036465	0	0	unlabeled	HGNC:58	0	1	0	100
9289	PELI3	ENSG00000174516	0.036464	0	0	unlabeled	HGNC:676	0	1	0	97
9290	EVI5L	ENSG00000142459	0.036463	0	0	unlabeled	PFX:EVI	0	1	0	97
9291	FAM86B2	ENSG00000145002	0.036462	0	0	unlabeled	PFX:FAM	0	0	0	98
9292	CUL3	ENSG00000036257	0.036462	0	0	unlabeled	HGNC:1032	0	1	1	99
9293	GZMA	ENSG00000145649	0.036452	0	0	unlabeled	HGNC:1636	0	1	0	99
9294	TAF2	ENSG00000064313	0.036440	0	0	unlabeled	HGNC:1437	0	1	0	95
9295	FMC1-LUC7L2	ENSG00000269955	0.036432	0	0	unlabeled	PFX:FMC	0	0	1	99
9296	RAPH1	ENSG00000173166	0.036430	0	0	unlabeled	HGNC:682	0	1	0	97
9297	SNX3	ENSG00000112335	0.036426	0	0	unlabeled	HGNC:754	0	1	0	99
9298	ADAM19	ENSG00000135074	0.036421	0	0	unlabeled	HGNC:47	0	1	1	98
9299	FBXO10	ENSG00000147912	0.036417	0	0	unlabeled	HGNC:560	0	1	0	100
9300	NUTM2B	ENSG00000188199	0.036414	0	0	unlabeled	PFX:NUT	0	0	0	91
9301	ATP6V0C	ENSG00000185883	0.036409	0	0	unlabeled	HGNC:415	0	1	0	100
9302	GOLGA6C	ENSG00000167195	0.036408	0	0	unlabeled	HGNC:1856	0	0	0	98
9303	ADI1	ENSG00000182551	0.036408	0	0	unlabeled	HGNC:3876	0	1	0	98
9304	ZNF791	ENSG00000173875	0.036392	0	0	unlabeled	HGNC:28	0	1	0	97
9305	SLC25A28	ENSG00000155287	0.036390	0	0	unlabeled	HGNC:2176	0	1	1	99
9306	RGPD2	ENSG00000185304	0.036379	0	0	unlabeled	HGNC:769	0	0	0	100
9307	CHRNA10	ENSG00000129749	0.036374	0	0	unlabeled	HGNC:173	0	1	0	99
9308	SNRNP27	ENSG00000124380	0.036374	0	0	unlabeled	HGNC:1506	0	1	0	99
9309	EHD1	ENSG00000110047	0.036364	0	0	unlabeled	HGNC:863	0	1	0	96
9310	POLR2A	ENSG00000181222	0.036363	0	0	unlabeled	HGNC:726	0	0	0	100
9311	CRYBB2	ENSG00000244752	0.036362	0	0	unlabeled	HGNC:1359	0	0	0	98
9312	PAQR4	ENSG00000162073	0.036359	0	0	unlabeled	HGNC:930	0	1	0	98
9313	RBM38	ENSG00000132819	0.036355	0	0	unlabeled	HGNC:725	0	1	0	97
9314	CACNA1E	ENSG00000198216	0.036354	1	0	unlabeled	HGNC:863	0	0	0	100
9315	WDFY3	ENSG00000163625	0.036354	0	0	unlabeled	HGNC:81	0	0	0	100
9316	RBBP4	ENSG00000162521	0.036351	0	0	unlabeled	HGNC:362	0	0	0	100
9317	GOLGA6L10	ENSG00000278662	0.036351	0	0	unlabeled	HGNC:1856	0	0	0	100
9318	SUPT6H	ENSG00000109111	0.036351	0	0	unlabeled	HGNC:741	0	0	0	100
9319	CTAGE15	ENSG00000271079	0.036351	0	0	unlabeled	HGNC:907	0	0	0	100
9320	CENPB	ENSG00000125817	0.036346	0	0	unlabeled	HGNC:533	0	1	0	98
9321	KCNV1	ENSG00000164794	0.036324	1	0	unlabeled	HGNC:274	0	0	0	100
9322	SRGAP3	ENSG00000196220	0.036314	0	0	unlabeled	HGNC:1288	0	0	0	96
9323	CCDC32	ENSG00000128891	0.036311	0	0	unlabeled	PFX:CCD	0	1	0	98
9324	LLGL1	ENSG00000131899	0.036301	0	0	unlabeled	HGNC:362	0	1	0	98
9325	PPIG	ENSG00000138398	0.036297	0	0	unlabeled	HGNC:909	0	1	0	99
9326	TRUB1	ENSG00000165832	0.036295	0	0	unlabeled	HGNC:1665	0	1	1	97
9327	ARF1	ENSG00000143761	0.036294	0	0	unlabeled	HGNC:357	0	1	1	99
9328	ANKRD20A1	ENSG00000260691	0.036291	0	0	unlabeled	HGNC:3601	0	0	0	99
9329	ZNG1E	ENSG00000147996	0.036287	0	0	unlabeled	HGNC:3573	0	0	0	99
9330	GOLGA8Q	ENSG00000178115	0.036281	0	0	unlabeled	HGNC:1856	0	0	0	97
9331	NIBAN2	ENSG00000136830	0.036263	0	0	unlabeled	PFX:NIB	0	1	0	98
9332	SH3BP1	ENSG00000100092	0.036256	0	0	unlabeled	HGNC:1289	0	1	1	97
9333	TMCC2	ENSG00000133069	0.036255	0	0	unlabeled	HGNC:774	0	1	0	97
9334	TBC1D10C	ENSG00000175463	0.036255	0	0	unlabeled	PFX:TBC	0	1	1	98
9335	WDR81	ENSG00000167716	0.036252	0	0	unlabeled	HGNC:362	0	1	0	99
9336	SNRPD1	ENSG00000167088	0.036249	0	0	unlabeled	HGNC:1255	0	0	0	98
9337	PRPF19	ENSG00000110107	0.036229	0	0	unlabeled	HGNC:362	0	0	0	97
9338	TCF19	ENSG00000137310	0.036225	0	0	unlabeled	HGNC:88	0	1	0	96
9339	POLDIP2	ENSG00000004142	0.036208	0	0	unlabeled	PFX:POL	0	1	1	98
9340	ANKHD1-EIF4EBP3	ENSG00000254996	0.036205	0	0	unlabeled	PFX:ANK	0	0	0	98
9341	TSSK4	ENSG00000139908	0.036203	0	0	unlabeled	HGNC:3450	0	1	0	97
9342	JPH4	ENSG00000092051	0.036202	0	0	unlabeled	HGNC:1601	0	0	0	97
9343	RASL10B	ENSG00000270885	0.036191	0	0	unlabeled	HGNC:389	0	0	0	100
9344	TRIM52	ENSG00000183718	0.036189	0	0	unlabeled	HGNC:58	0	1	0	96
9345	RACK1	ENSG00000204628	0.036181	0	0	unlabeled	HGNC:362	0	0	0	97
9346	RAB2B	ENSG00000129472	0.036177	0	0	unlabeled	HGNC:388	0	1	1	100
9347	PSMA5	ENSG00000143106	0.036177	1	0	unlabeled	HGNC:690	0	1	0	97
9348	FBF1	ENSG00000188878	0.036176	0	0	unlabeled	PFX:FBF	0	1	1	99
9349	KDM4B	ENSG00000127663	0.036169	0	0	unlabeled	HGNC:88	0	1	0	96
9350	ABCA1	ENSG00000165029	0.036164	0	0	unlabeled	HGNC:805	0	0	1	96
9351	RABGEF1	ENSG00000154710	0.036156	0	0	unlabeled	HGNC:928	0	1	1	98
9352	YJU2	ENSG00000105248	0.036152	0	0	unlabeled	PFX:YJU	0	1	0	94
9353	PPIE	ENSG00000084072	0.036143	0	0	unlabeled	HGNC:725	0	1	0	99
9354	RARB	ENSG00000077092	0.036140	1	0	unlabeled	HGNC:2069	0	0	1	98
9355	CASP4	ENSG00000196954	0.036120	0	0	unlabeled	HGNC:468	0	1	0	98
9356	RFC5	ENSG00000111445	0.036116	0	0	unlabeled	HGNC:413	0	1	0	98
9357	KLC1	ENSG00000126214	0.036112	0	0	unlabeled	HGNC:769	0	1	0	99
9358	NCBP1	ENSG00000136937	0.036108	0	0	unlabeled	HGNC:2128	0	0	0	97
9359	PIGO	ENSG00000165282	0.036104	0	0	unlabeled	HGNC:680	0	1	0	99
9360	IFIT5	ENSG00000152778	0.036093	0	0	unlabeled	HGNC:769	0	1	0	97
9361	ZBTB18	ENSG00000179456	0.036089	0	0	unlabeled	HGNC:28	0	1	0	98
9362	POU5F1	ENSG00000204531	0.036079	0	0	unlabeled	HGNC:523	0	0	0	97
9363	VPS53	ENSG00000141252	0.036061	0	0	unlabeled	HGNC:1423	0	0	0	98
9364	FNBP4	ENSG00000109920	0.036056	0	0	unlabeled	PFX:FNB	0	1	1	97
9365	DHTKD1	ENSG00000181192	0.036052	0	0	unlabeled	HGNC:1666	0	1	0	100
9366	UNC79	ENSG00000133958	0.036043	0	0	unlabeled	HGNC:1492	0	0	0	96
9367	SLC7A6	ENSG00000103064	0.036033	0	0	unlabeled	HGNC:2160	0	1	1	100
9368	YPEL2	ENSG00000175155	0.036031	0	0	unlabeled	HGNC:1130	0	1	1	97
9369	ATP6V0E1	ENSG00000113732	0.036028	0	0	unlabeled	HGNC:415	0	1	1	98
9370	DDX1	ENSG00000079785	0.036026	0	0	unlabeled	HGNC:499	0	1	0	98
9371	NFE2	ENSG00000123405	0.036022	0	0	unlabeled	HGNC:3836	0	0	0	97
9372	DGCR8	ENSG00000128191	0.036020	0	0	unlabeled	HGNC:1691	0	0	0	94
9373	MEGF9	ENSG00000106780	0.036005	0	0	unlabeled	PFX:MEG	0	1	0	96
9374	ZNF837	ENSG00000152475	0.036003	0	0	unlabeled	HGNC:28	0	1	1	99
9375	RAB1B	ENSG00000174903	0.035984	0	0	unlabeled	HGNC:388	0	1	0	98
9376	USP37	ENSG00000135913	0.035981	0	0	unlabeled	HGNC:366	0	0	0	98
9377	HNRNPA1	ENSG00000135486	0.035976	0	0	unlabeled	HGNC:725	0	0	1	98
9378	PSME2	ENSG00000100911	0.035974	0	0	unlabeled	HGNC:690	0	1	0	100
9379	ZNF844	ENSG00000223547	0.035973	0	0	unlabeled	HGNC:28	0	1	0	100
9380	CSTF1	ENSG00000101138	0.035960	0	0	unlabeled	HGNC:362	0	0	0	99
9381	SEC23B	ENSG00000101310	0.035960	0	0	unlabeled	HGNC:1960	0	1	1	97
9382	ARID4A	ENSG00000032219	0.035954	0	0	unlabeled	HGNC:418	0	1	1	99
9383	RBM22	ENSG00000086589	0.035949	0	0	unlabeled	HGNC:73	0	0	0	98
9384	MKRN1	ENSG00000133606	0.035948	0	0	unlabeled	HGNC:58	0	1	0	98
9385	IFT20	ENSG00000109083	0.035936	0	0	unlabeled	HGNC:1981	0	1	0	97
9386	ZNF770	ENSG00000198146	0.035924	0	0	unlabeled	HGNC:28	0	1	0	97
9387	GMIP	ENSG00000089639	0.035921	0	0	unlabeled	HGNC:1923	0	0	0	100
9388	PDAP1	ENSG00000106244	0.035910	0	0	unlabeled	PFX:PDA	0	0	1	97
9389	SLC39A9	ENSG00000029364	0.035903	0	0	unlabeled	HGNC:2153	0	1	0	99
9390	HAS3	ENSG00000103044	0.035895	0	0	unlabeled	HGNC:428	0	1	0	98
9391	MAT1A	ENSG00000151224	0.035871	0	0	unlabeled	HGNC:2234	0	0	0	97
9392	TMEM184B	ENSG00000198792	0.035870	0	0	unlabeled	HGNC:2274	0	1	1	96
9393	TRIP12	ENSG00000153827	0.035859	0	0	unlabeled	HGNC:1492	0	1	1	98
9394	TNFRSF25	ENSG00000215788	0.035854	0	0	unlabeled	HGNC:782	0	1	0	100
9395	CDC27	ENSG00000004897	0.035854	0	0	unlabeled	HGNC:402	0	1	0	99
9396	SMARCC1	ENSG00000173473	0.035852	0	0	unlabeled	HGNC:532	0	1	1	99
9397	DDX39B	ENSG00000198563	0.035852	0	0	unlabeled	HGNC:499	0	1	1	99
9398	SPOCD1	ENSG00000134668	0.035847	0	0	unlabeled	HGNC:694	0	0	0	97
9399	OSBPL10	ENSG00000144645	0.035833	0	0	unlabeled	HGNC:670	0	1	0	100
9400	CAPZA2	ENSG00000198898	0.035813	0	0	unlabeled	HGNC:943	0	1	0	99
9401	COPS6	ENSG00000168090	0.035803	0	0	unlabeled	HGNC:932	0	0	0	96
9402	DDX21	ENSG00000165732	0.035801	0	0	unlabeled	HGNC:499	0	0	0	98
9403	PRAMEF18	ENSG00000279804	0.035800	0	0	unlabeled	HGNC:686	0	0	0	99
9404	ST6GALNAC4	ENSG00000136840	0.035797	0	0	unlabeled	HGNC:438	0	1	0	99
9405	STYXL1	ENSG00000127952	0.035790	0	0	unlabeled	HGNC:895	0	1	1	98
9406	ZNF587	ENSG00000198466	0.035788	0	0	unlabeled	HGNC:28	0	1	0	98
9407	NUTM2D	ENSG00000214562	0.035776	0	0	unlabeled	PFX:NUT	0	0	0	98
9408	GUCY1B1	ENSG00000061918	0.035770	1	0	unlabeled	HGNC:820	0	1	0	97
9409	SLC26A5	ENSG00000170615	0.035765	0	0	unlabeled	HGNC:2177	0	0	0	99
9410	ESYT2	ENSG00000117868	0.035765	0	0	unlabeled	HGNC:827	0	1	0	96
9411	ANKRD62	ENSG00000181626	0.035763	0	0	unlabeled	HGNC:3601	0	0	0	98
9412	HMG20B	ENSG00000064961	0.035757	0	0	unlabeled	HGNC:512	0	1	0	98
9413	JTB	ENSG00000143543	0.035750	0	0	unlabeled	PFX:JTB	0	1	1	98
9414	PYCR2	ENSG00000143811	0.035748	0	0	unlabeled	HGNC:1691	0	1	0	98
9415	AREL1	ENSG00000119682	0.035744	0	0	unlabeled	HGNC:1959	0	1	0	97
9416	UPF1	ENSG00000005007	0.035726	0	0	unlabeled	HGNC:1169	0	0	0	98
9417	JUNB	ENSG00000171223	0.035725	0	0	unlabeled	HGNC:1257	0	1	1	96
9418	PPFIA4	ENSG00000143847	0.035719	0	0	unlabeled	HGNC:760	0	0	0	98
9419	SLC25A12	ENSG00000115840	0.035717	0	0	unlabeled	HGNC:863	0	1	0	98
9420	SLC24A1	ENSG00000074621	0.035707	0	0	unlabeled	HGNC:2175	0	0	1	97
9421	DES	ENSG00000175084	0.035707	0	0	unlabeled	HGNC:610	0	0	0	99
9422	RTCB	ENSG00000100220	0.035706	0	0	unlabeled	HGNC:1345	0	0	0	100
9423	XRRA1	ENSG00000166435	0.035691	0	0	unlabeled	PFX:XRR	0	1	1	99
9424	RAB29	ENSG00000117280	0.035690	0	0	unlabeled	HGNC:388	0	1	0	97
9425	PCSK1	ENSG00000175426	0.035683	0	0	unlabeled	HGNC:973	0	0	0	97
9426	DYNC1LI2	ENSG00000135720	0.035669	0	0	unlabeled	HGNC:2028	0	1	0	95
9427	EPHB2	ENSG00000133216	0.035655	1	0	unlabeled	HGNC:760	0	0	0	99
9428	PPP2CB	ENSG00000104695	0.035655	0	0	unlabeled	HGNC:693	0	1	0	99
9429	GRK2	ENSG00000173020	0.035644	0	0	unlabeled	HGNC:682	0	1	1	97
9430	FAM167B	ENSG00000183615	0.035628	0	0	unlabeled	PFX:FAM	0	1	0	100
9431	H2AJ	ENSG00000246705	0.035624	0	0	unlabeled	HGNC:1936	0	1	1	99
9432	UBN2	ENSG00000157741	0.035615	0	0	unlabeled	PFX:UBN	0	1	0	100
9433	GARRE1	ENSG00000166398	0.035604	0	0	unlabeled	PFX:GAR	0	1	0	98
9434	ARHGAP40	ENSG00000124143	0.035574	0	0	unlabeled	HGNC:721	0	0	0	96
9435	CHERP	ENSG00000085872	0.035572	0	0	unlabeled	HGNC:579	0	0	0	100
9436	CHD4	ENSG00000111642	0.035562	0	0	unlabeled	HGNC:88	0	1	1	99
9437	DHRS1	ENSG00000157379	0.035547	0	0	unlabeled	HGNC:743	0	1	1	96
9438	LAMC2	ENSG00000058085	0.035546	0	0	unlabeled	HGNC:626	0	0	0	99
9439	SIX1	ENSG00000126778	0.035543	0	0	unlabeled	HGNC:525	0	1	0	99
9440	TAOK2	ENSG00000149930	0.035519	0	0	unlabeled	HGNC:654	0	1	1	100
9441	RELN	ENSG00000189056	0.035512	0	0	unlabeled	PFX:REL	0	0	0	95
9442	STIMATE-MUSTN1	ENSG00000248592	0.035511	0	0	unlabeled	PFX:STI	0	0	0	98
9443	RNF157	ENSG00000141576	0.035509	0	0	unlabeled	HGNC:58	0	1	0	96
9444	RANBP1	ENSG00000099901	0.035508	0	0	unlabeled	HGNC:1835	0	0	1	99
9445	SPCS2	ENSG00000118363	0.035503	0	0	unlabeled	PFX:SPC	0	1	1	96
9446	ETV4	ENSG00000175832	0.035489	0	0	unlabeled	HGNC:534	0	0	0	99
9447	GK5	ENSG00000175066	0.035489	0	0	unlabeled	HGNC:568	0	1	0	98
9448	ZNF768	ENSG00000169957	0.035485	0	0	unlabeled	HGNC:28	0	1	0	100
9449	PET117	ENSG00000232838	0.035480	0	0	unlabeled	HGNC:645	0	1	1	98
9450	NUDT18	ENSG00000275074	0.035477	0	0	unlabeled	HGNC:667	0	1	0	97
9451	VASP	ENSG00000125753	0.035477	0	0	unlabeled	HGNC:946	0	1	0	99
9452	XAF1	ENSG00000132530	0.035473	0	0	unlabeled	HGNC:2139	0	1	0	100
9453	CARMIL3	ENSG00000186648	0.035470	0	0	unlabeled	PFX:CAR	0	0	0	98
9454	KCTD21	ENSG00000188997	0.035465	0	0	unlabeled	HGNC:861	0	1	1	98
9455	MYO1C	ENSG00000197879	0.035461	0	0	unlabeled	HGNC:1097	0	1	0	95
9456	ZFP82	ENSG00000181007	0.035458	0	0	unlabeled	HGNC:28	0	1	1	95
9457	GDNF	ENSG00000168621	0.035452	0	0	unlabeled	HGNC:1586	0	0	0	100
9458	NUP107	ENSG00000111581	0.035448	0	0	unlabeled	HGNC:1051	0	1	0	98
9459	RAD54L	ENSG00000085999	0.035439	0	0	unlabeled	HGNC:1190	0	1	0	96
9460	CEP85	ENSG00000130695	0.035434	0	0	unlabeled	PFX:CEP	0	1	0	96
9461	GRIK1	ENSG00000171189	0.035430	1	0	unlabeled	HGNC:1199	0	0	0	98
9462	TRA2A	ENSG00000164548	0.035423	0	0	unlabeled	HGNC:725	0	1	0	99
9463	ZNF334	ENSG00000198185	0.035390	0	0	unlabeled	HGNC:28	0	1	0	96
9464	AHCYL2	ENSG00000158467	0.035389	0	0	unlabeled	PFX:AHC	0	1	0	99
9465	CCDC28B	ENSG00000160050	0.035385	0	0	unlabeled	PFX:CCD	0	1	1	99
9466	BPTF	ENSG00000171634	0.035367	0	0	unlabeled	HGNC:88	0	1	1	98
9467	THBS1	ENSG00000137801	0.035354	0	0	unlabeled	HGNC:2231	0	0	0	98
9468	IL24	ENSG00000162892	0.035350	0	0	unlabeled	HGNC:601	0	1	0	99
9469	MYOF	ENSG00000138119	0.035349	0	0	unlabeled	HGNC:828	0	1	0	99
9470	TRAIP	ENSG00000183763	0.035339	0	0	unlabeled	HGNC:58	0	0	0	99
9471	NPW	ENSG00000183971	0.035332	0	0	unlabeled	HGNC:1902	0	1	0	98
9472	TM7SF3	ENSG00000064115	0.035327	0	0	unlabeled	HGNC:310	0	1	0	99
9473	PTAFR	ENSG00000169403	0.035305	1	0	unlabeled	HGNC:208	0	1	0	98
9474	HSF5	ENSG00000176160	0.035297	0	0	unlabeled	PFX:HSF	0	1	0	98
9475	ZFP28	ENSG00000196867	0.035296	0	0	unlabeled	HGNC:28	0	1	0	98
9476	STX1A	ENSG00000106089	0.035294	0	0	unlabeled	HGNC:818	0	1	0	99
9477	OTUD7B	ENSG00000264522	0.035291	0	0	unlabeled	HGNC:669	0	1	0	97
9478	UNC5D	ENSG00000156687	0.035289	0	0	unlabeled	HGNC:593	0	0	0	99
9479	COL16A1	ENSG00000084636	0.035280	0	0	unlabeled	HGNC:2248	0	0	0	97
9480	RALA	ENSG00000006451	0.035259	0	0	unlabeled	HGNC:389	0	1	0	99
9481	SEPTIN4	ENSG00000108387	0.035254	0	0	unlabeled	HGNC:732	0	0	0	99
9482	ATP10D	ENSG00000145246	0.035253	0	0	unlabeled	HGNC:1210	0	1	0	97
9483	NEK8	ENSG00000160602	0.035251	0	0	unlabeled	HGNC:3420	0	1	0	98
9484	SSH3	ENSG00000172830	0.035240	0	0	unlabeled	HGNC:898	0	1	0	97
9485	VANGL1	ENSG00000173218	0.035239	0	0	unlabeled	PFX:VAN	0	1	0	99
9486	HNRNPU	ENSG00000153187	0.035238	0	0	unlabeled	HGNC:1950	0	1	0	99
9487	ZNF766	ENSG00000196214	0.035235	0	0	unlabeled	HGNC:28	0	1	0	97
9488	PPRC1	ENSG00000148840	0.035224	0	0	unlabeled	HGNC:725	0	1	1	98
9489	SLC25A4	ENSG00000151729	0.035211	0	0	unlabeled	HGNC:2176	0	1	0	98
9490	CRHBP	ENSG00000145708	0.035207	0	0	unlabeled	PFX:CRH	0	0	0	100
9491	HSD17B6	ENSG00000025423	0.035185	0	0	unlabeled	HGNC:743	0	1	0	99
9492	FEM1B	ENSG00000169018	0.035184	0	0	unlabeled	HGNC:403	0	1	0	94
9493	SRRT	ENSG00000087087	0.035171	0	0	unlabeled	PFX:SRR	0	0	0	99
9494	VPS26B	ENSG00000151502	0.035165	0	0	unlabeled	PFX:VPS	0	1	1	96
9495	RESF1	ENSG00000174718	0.035157	0	0	unlabeled	HGNC:870	0	1	1	100
9496	SIN3A	ENSG00000169375	0.035156	0	0	unlabeled	HGNC:1243	0	1	1	97
9497	COMMD3-BMI1	ENSG00000269897	0.035143	0	0	unlabeled	PFX:COM	0	0	0	96
9498	FRYL	ENSG00000075539	0.035141	0	0	unlabeled	HGNC:1492	0	1	0	96
9499	DPYD	ENSG00000188641	0.035131	0	0	unlabeled	HGNC:2258	0	1	0	98
9500	DISC1	ENSG00000162946	0.035130	0	0	unlabeled	HGNC:3838	0	1	0	98
9501	MFSD11	ENSG00000092931	0.035130	0	0	unlabeled	HGNC:2221	0	1	1	99
9502	TPCN1	ENSG00000186815	0.035123	0	0	unlabeled	HGNC:247	0	1	0	99
9503	TEX2	ENSG00000136478	0.035118	0	0	unlabeled	PFX:TEX	0	1	0	99
9504	CHPF	ENSG00000123989	0.035112	0	0	unlabeled	HGNC:425	0	1	0	98
9505	KMT5C	ENSG00000133247	0.035097	0	0	unlabeled	HGNC:487	0	1	0	100
9506	KATNIP	ENSG00000047578	0.035087	0	0	unlabeled	PFX:KAT	0	1	1	96
9507	SPESP1	ENSG00000258484	0.035086	0	0	unlabeled	PFX:SPE	0	1	0	95
9508	SNAP25	ENSG00000132639	0.035080	1	0	unlabeled	HGNC:1124	0	0	0	97
9509	SEC63	ENSG00000025796	0.035051	0	0	unlabeled	HGNC:584	0	1	1	97
9510	RASGRP4	ENSG00000171777	0.035050	0	0	unlabeled	HGNC:863	0	1	0	98
9511	CHURC1	ENSG00000258289	0.035049	0	0	unlabeled	PFX:CHU	0	1	1	99
9512	C19orf18	ENSG00000177025	0.035027	0	0	unlabeled	PFX:C19	0	1	0	98
9513	BACE1	ENSG00000186318	0.035014	0	0	unlabeled	HGNC:1928	0	0	0	96
9514	MATK	ENSG00000007264	0.034999	0	0	unlabeled	HGNC:741	0	1	1	99
9515	ANAPC4	ENSG00000053900	0.034994	0	0	unlabeled	HGNC:402	0	1	0	95
9516	ZNF562	ENSG00000171466	0.034992	0	0	unlabeled	HGNC:28	0	1	1	97
9517	CNPY3	ENSG00000137161	0.034976	0	0	unlabeled	HGNC:2320	0	1	1	100
9518	E2F4	ENSG00000205250	0.034976	0	0	unlabeled	HGNC:982	0	1	1	96
9519	WNT11	ENSG00000085741	0.034971	0	0	unlabeled	HGNC:360	0	0	0	100
9520	TMEM39B	ENSG00000121775	0.034971	0	0	unlabeled	HGNC:1691	0	1	0	99
9521	SERGEF	ENSG00000129158	0.034954	0	0	unlabeled	PFX:SER	0	1	1	99
9522	ILK	ENSG00000166333	0.034936	0	0	unlabeled	HGNC:403	0	1	1	96
